"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","SADDLE STREAM 007",2014,2014-06-10,"1030","6.25","9.52","72.629999999999995","NP","NP","0.562341325190349","0.20427995122334502","56.6978512329541","15.5279504668641","10.0532157360917","6.29614026030638","4.48481087637153","0","7.12043105673859","0.1216225937373539","43.675634325673158","89.137499021406569","84.356864526847488","0.027554984477806629","NP","13.545922083051567","NP","13.545922083051567","0","NP","0.1603561656550655","NP","0.11981530107594754","0.040540864579117965","-19.221718395939998","0.010840827867216107","-142.00740206807998","0.10083665991966183","NP","NP","NP","NP","4.4313944537186307","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-06-17,"1100","6.35","8.37","66.909999999999997","NP","NP","0.446683592150963","0","48.8982551239721","12.4560222306022","8.80335634842844","0.667312618178098","3.92068372211096","0.74187685166817463","7.2869908475395","0.10761005587893716","43.078855184522503","71.271629913331722","78.967161477197578","-0.051222001273041155","NP","11.665115153832209","NP","10.923238302164034","0.74187685166817463","NP","0.17291736959385287","NP","0.13704735096754048","0.035870018626312387","-18.846525419140001","0.033539495505945774","-138.93978771419998","0.35218331138460907","NP","NP","NP","NP","2.8531321571659203","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-07-01,"1000","6.69","11.85","83.090000000000003","NP","NP","0.204173794466953","0.35717011551257782","66.1046167040918","13.0711396843699","29.5839139047534","3.32681631812951","1.52314331650354","0","15.5317004921842","0.15461875793411894","260.24653947181514","112.29066040581154","100.29946256662184","0.05640524438073069","NP","12.555547476730196","NP","12.555547476730196","0","NP","0.048887122722283169","NP","u","0.051539585978039648","-17.363400779553334","0.04720355823722934","-128.07689493512669","0.28378454430243305","NP","NP","NP","NP","2.268803536591216","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-07-08,"0830","6.81","14.87","116.36","NP","NP","0.154881661891248","0.45909697374470948","83.4951127512775","15.4665764897499","40.9653447546869","2.22021420653675","2.14368318619017","0","19.1127359944036","0.11357583744115063","339.94795829405308","142.76122683788697","137.72999501803491","0.0179372166678229","NP","6.4946137755274052","NP","6.4946137755274052","0","NP","0.027921151055724142","NP","u","0.037858612480383545","-16.760635736219999","0.048869915520537613","-124.24434783999334","0.19790009635223849","NP","NP","NP","NP","1.6131726844572158","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-07-15,"0930","6.85","15.94","124.47","NP","NP","0.141253754462275","2.2565444563530321","84.2903072131936","18.1054557197762","47.4481446944167","1.9315983149711","1.26928609708628","0","21.4862130133165","0.13471849010783232","389.36740450700597","154.17330415317292","147.36021760051057","0.022594789836427622","NP","6.4494178572751357","NP","6.4494178572751357","0","NP","0.041107162129527947","NP","u","0.044906163369277441","-16.626550206278335","0.061530174472505333","-122.12552350961667","0.14931541286906694","NP","NP","NP","NP","1.5589715716610721","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-07-22,"0815","6.94","22.8","192.30000000000001","NP","NP","0.114815362149688","16.330055530567517","106.773162843912","20.6684607758309","61.5364439455933","6.99897638512608","6.45925591628353","0","21.215553353265","0.092975092019112804","414.38723479692652","212.42191484317959","220.06778436156765","-0.017678732077196554","NP","17.893526378384749","NP","17.893526378384749","0","NP","0.11699493453864529","NP","0.086003237198941027","0.030991697339704267","-16.163664032513335","0.060444280284748041","-118.76466742282666","0.14467202508285767","NP","NP","NP","NP","1.6914773243392001","NP",NaN
"NWT","SADDLE STREAM 007",2014,2014-08-05,"0930","6.89","25.2","199.55000000000001","NP","NP","0.128824955169313","19.427010389370807","105.034482110005","20.6684607758309","58.2208854261281","5.98532086494553","1.55134967421657","0","18.9461762036027","0.15313537921735648","419.62683541034426","209.46498452144962","220.20066125703664","-0.0249861184878667","NP","9.5990154734983939","NP","9.5990154734983939","0","NP","0.27629880714793043","NP","0.22525368074214494","0.051045126405785492","-15.689059211956668","0.028735014421661535","-115.59877044618334","0.18711569557115595","NP","NP","NP","NP","1.6416556680887289","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-06-15,"1230","6.38","8.39","47.119999999999997","NP","NP","0.416869383470335","0.76922923825740463","52.0356395019561","14.3165925479105","8.75263597573272","7.34787859403611","2.11547682847714","2.6288244961285319","7.16207100443882","0.36222771537741327","39.531774142974108","83.638845241363171","59.388600044421892","0.16954959342583892","NP","17.25851928221822","NP","13.860465547832284","3.3980537343859365","NP","0.19722847023955575","NP","0.076485898447084658","0.1207425717924711","NP","NP","NP","NP","NP","NP","NP","NP","3.8423733997559761","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-06-20,"0900","6.4","7.95","50.939999999999998","NP","NP","0.398107170553496","5.692579546752623","53.2997227584232","12.6275483203685","12.1388935579648","5.33842279167306","1.41031788565143","0.99992097398753965","6.76649150128667","0.33199694075999231","79.757953834829223","89.495274145735721","60.448727301685629","0.19371596438444663","NP","13.41547357619541","NP","6.7229730554552471","6.6925005207401629","NP","0.21951311960999553","NP","0.1088474726899981","0.11066564691999743","NP","NP","NP","NP","NP","NP","NP","NP","3.4634865539358723","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-06-23,"1100","6.56","10.74","74.530000000000001","NP","NP","0.275422870333816","0.76922923825740463","65.9875283925549","14.1816802312932","24.3985764057495","2.01260543056621","1.26928609708628","0.51608824463873015","12.8459238655196","0.4641425255859753","191.01028690902049","107.62504256875503","89.625440732830597","0.0912525106891829","NP","15.002156270931945","NP","13.71683878803581","1.2853174828961347","NP","0.29899060628430296","NP","0.14427643108897786","0.1547141751953251","-16.1315916","0.068353012208096239","-118.36987466666669","0.40749107842452764","NP","NP","NP","NP","3.4818575617159997","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-06-30,"1100","6.87","15.69","123.11","NP","NP","0.134896288259165","0.76922923825740463","95.9342263093214","18.8198397220138","45.2718793636613","4.79474190660324","0.874397089103884","0","21.7360526995178","0.12019344407567638","333.43302979789502","165.72481282811631","145.84064323269737","0.063820199603699959","NP","5.8408954557850175","NP","5.0716662175276124","0.76922923825740463","NP","0.029135404816943287","NP","u","0.040064481358558793","-15.807840399999998","0.04477072594810079","-115.58911783333333","0.21965856333997391","NP","NP","NP","NP","1.9707103759834999","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-07-07,"1000","7.04","15.53","123.45999999999999","NP","NP","0.091201083935591","2.7631342920173898","95.0717862945908","18.5516893130635","44.8789549294687","3.71261429451179","0.846190731390855","0","17.8427175895467","0.088402582660528223","361.47430273648865","165.06938020758784","142.23731090359809","0.074297338666566598","NP","8.1523305667679047","NP","5.3891962747505149","2.7631342920173898","NP","0.03342456539032735","NP","0.0039570378368179414","0.029467527553509409","-15.503553199999999","0.020880375870180698","-113.01852883333333","0.099692816173397036","NP","NP","NP","NP","2.0535302887159999","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-07-14,"1030","7.04","15.93","128.22","NP","NP","0.091201083935591","0.10278843353537895","96.3655996207585","18.6857726283646","49.5370174657631","4.43327067669173","0.846190731390855","0","19.3833956544551","0.095582018693229784","395.70137882804931","169.21564990904889","148.54516840453914","0.065050441442754306","NP","8.3276115346904707","NP","8.2248231011550921","0.10278843353537895","NP","0.0083664577113062768","NP","u","0.031860672897743261","-15.339731199999997","0.061012215082556082","-112.39547349999999","0.062425962389454644","NP","NP","NP","NP","1.5057786443696002","NP",NaN
"NWT","SADDLE STREAM 007",2015,2015-07-21,"0928","7.01","20.7","174.86000000000001","NP","NP","0.097723722095581","0.19805109758187206","122.438126686627","24.0417133141165","59.9648723649271","3.17405898746867","4.23095365695428","0","21.1530934317147","0.096483970675405192","423.21358360431327","209.91454617281639","200.34053105934433","0.023336737665903849","NP","8.3399104733050269","NP","8.1418593757231541","0.19805109758187206","NP","0.019832981608768677","NP","u","0.032161323558468395","-15.387802666666666","0.050954478451784052","-113.39924773333333","0.30923769640568483","NP","NP","NP","NP","1.4787881565714001","NP",NaN
"NWT","SADDLE STREAM 007",2016,2016-06-14,"1030","6.68","9.41","64.359999999999999","NP","NP","0.208929613085404","-1.4122776956742231","55.1475726848204","13.0518099972359","45.4403466145856","1.63749194570099","1.80520689363382","0","18.6546965697011","-0.017330270504991297","207.95818121004717","114.07387315975404","84.802573192829939","0.14718334173685715","NP","15.973783974812052","NP","17.386061670486274","-1.4122776956742231","NP","0.19521886038935882","NP","0.20099561722435591","-0.0057767568349970993","-15.144643","0.028305000877583461","-110.1118752","0.31453437934622563","NP","NP","NP","NP","3.5769000000000002","NP",NaN
"NWT","SADDLE STREAM 007",2016,2016-06-21,"1040","7.09","12.63","97.230000000000004","NP","NP","0.0812830516164099","-0.71921406898128037","60.1317176987126","14.5597671802238","42.6859425015964","4.05968766814997","1.1846670239472","0.19353309173952382","21.402933117916","0.029655018634984171","321.25774197714213","120.79918403131779","120.04078825223772","0.0031489614115516088","NP","6.8074564315648942","NP","7.3331374088066505","-0.52568097724175655","NP","0.069654494091818939","NP","0.059769487880157547","0.0098850062116613898","-15.891235","0.014729446770670758","-116.34751440000001","0.13059161878162148","NP","NP","NP","NP","1.8119000000000001","NP",NaN
"NWT","SADDLE STREAM 007",2016,2016-07-05,"0930","7.11","14.92","121.20999999999999","NP","NP","0.0776247116628689","-0.85786137594151113","84.6398865549701","16.6863320283975","48.9139010833065","4.67106116343921","0.930809804529941","0","23.9637899014799","0.062924232623516485","397.90435381933241","154.13094416583465","146.16752393863334","0.02651835115066585","NP","10.538527990176128","NP","11.396389366117639","-0.85786137594151113","NP","0.062064957706463496","NP","0.04109021349862467","0.02097474420783883","-15.274296700000001","0.037639296143392467","-112.38304479999999","0.06992235146160404","NP","NP","NP","NP","1.3426","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-06-15,"1105","6.92","12.03","96.76","NP","NP","0.120226443461741","0.3485024246967503","71.6344788822355","18.6419001020731","21.2718297413418","7.82211731962559","2.25650861704228","0","10.6181866635575","7.9525194832637064E-2","72.958427686391786","119.83905491343448","109.71422047543247","4.4106686871927134E-2","NP","8.9500024988041442","NP","8.6015000741073937","0.3485024246967503","NP","0","NP","u","2.6508398277545687E-2","-18.2120824","6.1176016124947982E-2","-132.35552373333334","0.40897796167545375","NP","NP","NP","NP","2.5407000000000002","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-06-27,"1230","6.86","12.21","82.52","NP","NP","0.138038426460288","0.3485024246967503","62.8754523966716","13.3792522716683","39.8776550425537","5.26753494084701","1.69238146278171","0","21.4445730656162","0.10604145779009171","136.74861674855799","121.88643550289767","105.76299598618803","7.0825740311513369E-2","NP","25.170097167783986","NP","24.821594743087235","0.3485024246967503","NP","4.125037055562731E-2","NP","5.9032179589300765E-3","3.5347152596697233E-2","-17.3026284","3.3386542225274513E-2","-126.24234186666665","0.10296994116835489","NP","NP","NP","NP","2.4157000000000002","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-07-05,"DNS","6.95","14.14","103.8","NP","NP","0.112201845430196","0.3485024246967503","74.4143415956487","14.8536959765712","48.8677718363144","4.3570262734387","1.12825430852114","0","23.9429699276298","0.12969982268394462","154.0813786228014","142.95353995209996","129.00092405883484","5.1304971014206668E-2","NP","9.5789871989833451","NP","9.2304847742865945","0.3485024246967503","NP","3.1385960805837151E-2","NP","u","4.3233274227981539E-2","NP","NP","NP","NP","NP","NP","NP","NP","2.2025999999999999","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-06-20,"1130","6.83","10.02","68.150000000000006","NP","NP","0.14791083881682","0.97015620253164481","56.4632022087774","13.8399490860809","22.2764896755257","3.8533042652294","1.69238146278171","0","12.2837845715666","0.17434615797156325","77.228856013672299","97.551012276961913","82.300512192319871","8.4794944772607642E-2","NP","7.5778020518751736","NP","6.6076458493435286","0.97015620253164481","NP","4.125037055562731E-2","NP","u","5.811538599052108E-2","-18.215746866666667","1.9913646313270444E-2","-132.95347306666667","9.7817995985950937E-2","NP","NP","NP","NP","3.2311999999999999","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-07-11,"1007","6.97","15.07","113.19","NP","NP","0.107151930523761","0.59714504401465174","80.9270960878244","15.9603887339256","50.7489727231033","3.25084519249655","1.12825430852114","0","22.4855717581219","0.12381158742655132","159.42659688100832","151.59159971188822","136.92763765406957","5.0824902324342697E-2","NP","4.7535108198219422","NP","4.1563657758072905","0.59714504401465174","NP","2.8346556334990631E-2","NP","u","4.1270529142183772E-2","NP","NP","NP","NP","NP","NP","NP","NP","2.137","NP",NaN
"NWT","SADDLE STREAM 007",2017,2017-07-18,"0920","6.91","17.01","140.78","NP","NP","0.123026877081238","0","95.4833264157834","18.920110174926","55.8376451072867","4.05461102401412","1.12825430852114","0","21.2363733271151","9.6430842560909127E-2","168.63083386740723","174.41871959909147","163.24105847819717","3.3103324253017152E-2","NP","5.9850642906608984","NP","5.9850642906608984","0","NP","3.3664216849292959E-2","NP","1.5206026623232477E-3","3.2143614186969711E-2","NP","NP","NP","NP","NP","NP","NP","NP","2.1017999999999999","NP",NaN
"NWT","SADDLE STREAM 007",2018,2018-05-22,"0930","6.56","12.04","124.15","NP","NP","0.275422870333816","-0.947628616469262","81.2672931922156","24.824381855668","9.49143294480161","15.2387267342233","5.07714438834513","0","7.91159006304288","0.21423411386023891","18.591348486790572","130.14962898077303","137.35296856524826","-2.6928110794273551E-2","NP","12.922387143295708","NP","13.87001575976497","-0.947628616469262","NP","0.11678776351778909","NP","4.5376392231042784E-2","7.1411371286746309E-2","NP","NP","NP","NP","NP","NP","NP","NP","6.86","NP",NaN
"NWT","SADDLE STREAM 007",2018,2018-05-29,"1015","6.32","9.56","96.74","NP","NP","0.478630092322637","1.2243836018262693","55.174646506986","15.4107712083827","14.1504732583668","7.34818087800113","3.94889007982399","2.1418307262813099","8.32798954004514","0.10190575006795892","23.873775546535644","93.787085545885517","111.26061609621838","-8.5216905190342807E-2","NP","13.136570355615527","NP","9.7703560275079475","3.3662143281075791","NP","0.20212421625879767","NP","0.16815563290281138","3.3968583355986307E-2","NP","NP","NP","NP","NP","NP","NP","NP","4.88","NP",NaN
"NWT","SADDLE STREAM 007",2018,2018-06-05,"1045","6.54","10.44","62.24","NP","NP","0.28840315031266","2.4205567692604255","59.1208185315369","13.8905474594933","15.8650938575716","6.42497286612449","3.38476292556342","1.4278871508542068","8.53618927854627","0.51242925275844264","31.545965961689099","98.010392634299379","76.101268607722332","0.12583375444406647","NP","17.919995430758135","NP","14.071551510643502","3.8484439201146321","NP","0.19243039354942848","NP","2.162064262994759E-2","0.17080975091948089","NP","NP","NP","NP","NP","NP","NP","NP","4.51","NP",NaN
"NWT","SADDLE STREAM 007",2018,2018-06-12,"0900","6.81","11.55","85.44","NP","NP","0.154881661891248","0.24652195734898197","67.9336552221557","15.2079926006334","35.5357250780781","4.0900348562938","2.53857219417257","0","17.4887780340948","0.16373491846670368","84.276538488926846","123.16881137640128","105.63108514673405","7.6650936019518195E-2","NP","20.77577159502238","NP","20.529249637673399","0.24652195734898197","NP","9.9659379266481551E-2","NP","4.5081073110913659E-2","5.4578306155567892E-2","NP","NP","NP","NP","NP","NP","NP","NP","3.5","NP",NaN
"NWT","SADDLE STREAM 007",2018,2018-06-20,"1235","6.5","16.45","120.2","NP","NP","0.316227766016837","4.2713588003526866","82.1611471630739","17.0344738528052","46.2432638987899","5.38397745257532","3.38476292556342","0","19.3625756806049","0.13757068419744042","113.48030477818131","155.41044893361382","143.0849092903658","4.1292232202818385E-2","NP","15.849557711666559","NP","11.578198911313873","4.2713588003526866","NP","5.0777621953896804E-2","NP","4.9207272214166625E-3","4.5856894732480141E-2","NP","NP","NP","NP","NP","NP","NP","NP","2.74","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-06-18,"1005","6.07","9.58","63.61","NP","NP","0.851138038202374","0.642549636959455","51.6966067864271","14.5607107601185","8.69951021757475","5.11482788604163","2.25650861704228","2.141830726281310","5.41319320102934","0.2130819396913540","33.8246813358969","81.5653433253238","73.6346144840443","0.05110007085840090","NP","13.27935916382870","NP","10.49497880058800","2.784380363240770","NP","<0.0258","NP","u","0.07102731323045130","NP","NP","NP","NP","NP","NP","NP","NP","3.53000000","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-06-25,"0930","6.28","12.52","99.77","NP","NP","0.524807460249771","4.712030671036000","69.5109780439122","18.756169792695","28.3169057582058","16.6487647690655","3.38476292556342","3.569717877135520","13.9493824795756","1.0557241557435300","111.6214484084600","138.4696564951640","121.7295874380180","0.06433557916657500","NP","21.98947646483470","NP","13.70772791666320","8.281748548171520","NP","0.09362691289468590","NP","u","0.35190805191450900","NP","NP","NP","NP","NP","NP","NP","NP","2.98000000","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-07-02,"1100","6.16","8.87","53.82","NP","NP","0.691830970918935","1.285099273918910","52.0459081836327","12.9976966107272","19.9653759493341","11.7385299984656","1.974445039912","2.141830726281310","10.2017871865553","0.3777361658164910","67.1864986114078","98.7244409869974","68.5157991185651","0.18063022302147200","NP","12.85099273918910","NP","9.42406273898888","3.426930000200220","NP","<0.0258","NP","u","0.12591205527216400","NP","NP","NP","NP","NP","NP","NP","NP","3.42000000","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-07-09,"1040","6.66","9.61","84.09","NP","NP","0.218776162394955","2.070437719091580","61.5768463073852","12.7509049029286","34.7545433192111","20.4337374047363","2.82063577130285","<0.323","20.4035743731106","0.3293084522502740","130.7768995228940","131.8052458157480","107.6435185966640","0.10090562496062600","NP","13.63633118436180","NP","11.56589346527020","2.070437719091580","NP","0.49073416413766400","NP","0.38096468005423900","0.10976948408342500","NP","NP","NP","NP","NP","NP","NP","NP","2.83000000","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-07-16,"0915","6.42","16.77","140.51","NP","NP","0.380189396320561","3.212748184797280","95.059880239521","18.1803224744982","53.8499682467877","31.6607846145977","5.35920796547542","<0.323","24.7757688816343","0.3196229095370310","154.8102257352420","202.3438931565220","170.9645997566470","0.08405727165487890","NP","17.06326258147890","NP","13.85051439668160","3.212748184797280","NP","0.05811325627946020","NP","u","0.10654096984567700","NP","NP","NP","NP","NP","NP","NP","NP","2.33000000","NP",NaN
"NWT","SADDLE STREAM 007",2019,2019-07-16,"1300","6.67","13.33","114.68","NP","NP","0.213796208950223","1.642071294451940","75.4491017964072","14.5607107601185","45.5854335400917","26.8016981228582","1.41031788565143","<0.323","22.9019712351241","0.3002518241105440","147.3331909136220","164.2528117228780","139.2925409448860","0.08222913168863790","NP","8.99569491743237","NP","7.35362362298043","1.642071294451940","NP","0.09362691289468590","NP","u","0.10008394137018100","NP","NP","NP","NP","NP","NP","NP","NP","2.25000000","NP",NaN
"NWT","SADDLE STREAM 007",2020,2020-05-19,"1142","6.66","19.53","93.03","NP","NP","0.2187761623949550","7.781990047620070","102.2455089820360","28.1342546890424","21.48779023740960","12.633624878522800","21.154768284771400","0.806387882248016","15.19858091058240","0.5327048492283850","<0.0214","172.5019449970260","130.7224419268300","0.13778411259740500","NP","39.90947189559280","NP","31.32109396572470","8.588377929868080","NP","0.54239039194162900","NP","0.36482210886550000","0.17756828307612800","NP","NP","NP","NP","NP","NP","NP","NP","9.76000000","NP","NaN"
"NWT","SADDLE STREAM 007",2020,2020-05-28,"0825","6.67","14.35","83.11","NP","NP","0.2137962089502230","3.498325801223700","83.1836327345309","22.3757815070747","13.78872369485600","8.107002199375990","10.154288776690300","2.257886070294440","7.28699084753950","0.1646542261251370","<0.0214","131.1672621460120","102.9738199206490","0.12041219753710500","NP","38.90995023810030","NP","33.15373836658220","5.756211871518150","NP","0.24213856783108400","NP","0.18725382578937200","0.05488474204171240","NP","NP","NP","NP","NP","NP","NP","NP","5.82000000","NP","NaN"
"NWT","SADDLE STREAM 007",2020,2020-06-02,"1020","6.48","8.33","44.21","NP","NP","0.3311311214825900","2.070437719091580","49.8502994011976","14.2316551497203","11.09187552740780","6.521405554703080","4.230953656954280","0.806387882248016","7.49519058604062","0.3583650803900050","<0.0214","84.0968044736030","57.1008972056329","0.19119225700498800","NP","25.91616869069800","NP","23.03934308935840","2.876825601339590","NP","0.35190805191450900","NP","0.23245302511784100","0.11945502679666800","NP","NP","NP","NP","NP","NP","NP","NP","4.45000000","NP","NaN"
"NWT","SADDLE STREAM 007",2020,2020-06-23,"DNS","6.58","14.24","97.02","NP","NP","0.2630267991895380","0.785338445172667","77.1457085828343","15.6301414939125","45.75942374444320","26.903994680579000","2.820635771302850","0.322555152899206","27.89876495915120","0.2518241105443280","<0.0214","166.4876337461310","128.3137799938980","0.12949006338856100","NP","11.80149499882200","NP","10.69360140075010","1.107893598071870","NP","0.27442371020856200","NP","0.19048234002712000","0.08394137018144250","NP","NP","NP","NP","NP","NP","NP","NP","2.017000000","NP","NaN"
"NWT","SADDLE STREAM 007",2020,2020-07-07,"DNS","6.85","21.21","146.66","NP","NP","0.1412537544622750","16.777684965052400","92.1157684630739","18.0980585718987","65.81179479595300","38.693672957905000","14.103178856514300","<0.323","25.40036809713770","0.6198747336475760","<0.0214","231.6382335083450","186.7834216872990","0.10720002481724500","NP","48.08413116579920","NP","31.30644620074680","16.777684965052400","NP","0.19693936850261500","NP","u","0.20662491121585800","NP","NP","NP","NP","NP","NP","NP","NP","1.942000000","NP","NaN"
