"","DATE_COL","DOC","NO3","TP","DOC_UNITS","NO3_UNITS","TP_UNITS","YEAR","LAT_DD83","LON_DD83","ECO_TYPE","SITE_ID"
"693",2008-09-18,2.53,1.22088,0.1317388,"mg/L","mg N/L","mg/L",2008,39.46602863,-81.48059021,"River/Stream","NLA_654"
"694",2008-09-18,2.59,0,0.0274075,"mg/L","mg N/L","mg/L",2008,35.74930919,-97.13433409,"River/Stream","NLA_655"
"695",2008-09-19,1.9,0.00143,0.0418088,"mg/L","mg N/L","mg/L",2008,41.45639606,-123.9355648,"River/Stream","NLA_656"
"696",2008-09-19,0.75,0.00256,0.005755,"mg/L","mg N/L","mg/L",2008,43.82175326,-99.45185123,"River/Stream","NLA_657"
"697",2008-09-19,4.47,0,0.2415175,"mg/L","mg N/L","mg/L",2008,48.83914242,-98.00571028,"River/Stream","NLA_658"
"698",2008-09-19,3.21,0.05205,0.1029038,"mg/L","mg N/L","mg/L",2008,36.59767554,-106.5008687,"River/Stream","NLA_254"
"699",2008-09-20,3.49,0.05781,0.1022213,"mg/L","mg N/L","mg/L",2008,41.53926058,-123.5267321,"River/Stream","NLA_659"
"700",2008-09-20,14.21,0.00527,0.02717,"mg/L","mg N/L","mg/L",2008,34.42724497,-92.38033902,"River/Stream","NLA_660"
"701",2008-09-20,8.07,0.18761,0.03739,"mg/L","mg N/L","mg/L",2008,43.43990417,-70.55629768,"River/Stream","NLA_661"
"702",2008-09-20,2.42,0,0.0636113,"mg/L","mg N/L","mg/L",2008,36.93108889,-105.7356703,"River/Stream","NLA_662"
"703",2008-09-21,4.67,0.44455,0.1665375,"mg/L","mg N/L","mg/L",2008,41.84331069,-122.8997348,"River/Stream","NLA_663"
"704",2008-09-21,7.26,0.01132,0.0234413,"mg/L","mg N/L","mg/L",2008,45.56509173,-92.79529833,"River/Stream","NLA_664"
"705",2008-09-21,8.05,0,0.0408938,"mg/L","mg N/L","mg/L",2008,48.82919437,-100.0674,"River/Stream","NLA_665"
"706",2008-09-22,6.82,0.25595,0.0264513,"mg/L","mg N/L","mg/L",2008,45.29728822,-93.57205091,"River/Stream","NLA_666"
"707",2008-09-22,2.74,0.04681,0.0663363,"mg/L","mg N/L","mg/L",2008,42.913511,-94.05752706,"River/Stream","NLA_667"
"708",2008-09-22,2.47,0,0.0144613,"mg/L","mg N/L","mg/L",2008,45.90936211,-111.5668902,"River/Stream","NLA_668"
"709",2008-09-22,3.64,1.10036,0.1717125,"mg/L","mg N/L","mg/L",2008,37.85231964,-97.94179319,"River/Stream","NLA_669"
"710",2008-09-22,1.09,0.16007,0.0459838,"mg/L","mg N/L","mg/L",2008,37.10205212,-81.04267722,"River/Stream","NLA_670"
"711",2008-09-22,3.38,0.13945,0.0057238,"mg/L","mg N/L","mg/L",2008,42.79337016,-72.52476763,"River/Stream","NLA_671"
"712",2008-09-22,4.17,1.74015,0.1212138,"mg/L","mg N/L","mg/L",2008,41.02829168,-83.21294985,"River/Stream","NLA_672"
"713",2008-09-22,3.97,0.28747,0.09441,"mg/L","mg N/L","mg/L",2008,34.92254042,-99.11120133,"River/Stream","NLA_673"
"714",2008-09-22,10.35,0.05747,0.4134138,"mg/L","mg N/L","mg/L",2008,34.83934394,-98.3059952,"River/Stream","NLA_674"
"715",2008-09-23,4.59,3.41869,0.264955,"mg/L","mg N/L","mg/L",2008,41.51647365,-90.30615738,"River/Stream","NLA_675"
"716",2008-09-23,3.85,0.05117,0.0793175,"mg/L","mg N/L","mg/L",2008,40.68790173,-93.96833011,"River/Stream","NLA_676"
"717",2008-09-23,6.57,0.20992,0.0328325,"mg/L","mg N/L","mg/L",2008,45.23426325,-93.49636425,"River/Stream","NLA_677"
"718",2008-09-23,1.29,0.23731,0.1211263,"mg/L","mg N/L","mg/L",2008,45.14160685,-109.039941,"River/Stream","NLA_270"
"719",2008-09-23,3.81,0.04994,0.028205,"mg/L","mg N/L","mg/L",2008,43.13766805,-76.29551055,"River/Stream","NLA_678"
"720",2008-09-23,3.84,0.43708,0.0450238,"mg/L","mg N/L","mg/L",2008,42.47413071,-73.78702077,"River/Stream","NLA_679"
"721",2008-09-23,0.31,0.00734,0.0135775,"mg/L","mg N/L","mg/L",2008,39.90521376,-121.0465597,"River/Stream","NLA_680"
"722",2008-09-23,2.74,0.0594,0.0062738,"mg/L","mg N/L","mg/L",2008,47.28029297,-101.1779302,"River/Stream","NLA_545"
"723",2008-09-23,6.05,0,0.0244938,"mg/L","mg N/L","mg/L",2008,35.32355617,-103.9810699,"River/Stream","NLA_681"
"724",2008-09-23,2.1,0,0.0099338,"mg/L","mg N/L","mg/L",2008,41.01544067,-108.8274098,"River/Stream","NLA_682"
"725",2008-09-23,3.46,0,0.0728663,"mg/L","mg N/L","mg/L",2008,38.18736155,-112.0946686,"River/Stream","NLA_683"
"726",2008-09-23,1.53,0.03865,0.014717,"mg/L","mg N/L","mg/L",2008,37.15926553,-82.16605093,"River/Stream","NLA_684"
"727",2008-09-23,1.67,0.46947,0.0057275,"mg/L","mg N/L","mg/L",2008,44.48913281,-73.14832101,"River/Stream","NLA_685"
"728",2008-09-23,1.82,0.1709,0.05227,"mg/L","mg N/L","mg/L",2008,41.86286449,-75.51340633,"River/Stream","NLA_410"
"729",2008-09-23,3.05,2.43859,0.4290613,"mg/L","mg N/L","mg/L",2008,39.13619225,-84.3420566,"River/Stream","NLA_686"
"730",2008-09-23,2.1,0.33916,0.0109663,"mg/L","mg N/L","mg/L",2008,36.60637345,-85.50504067,"River/Stream","NLA_687"
"731",2008-09-23,1.63,1.92706,0.1086638,"mg/L","mg N/L","mg/L",2008,39.09748535,-94.3516648,"River/Stream","NLA_688"
"732",2008-09-24,4.7,3.00274,0.1795925,"mg/L","mg N/L","mg/L",2008,41.48585196,-89.84847663,"River/Stream","NLA_689"
"733",2008-09-24,5.13,0.00756,0.3344388,"mg/L","mg N/L","mg/L",2008,43.71939974,-95.04621986,"River/Stream","NLA_690"
"734",2008-09-24,1.17,0.04981,0.0065088,"mg/L","mg N/L","mg/L",2008,45.59731978,-109.3116046,"River/Stream","NLA_691"
"735",2008-09-24,3.43,0.16864,0.0032425,"mg/L","mg N/L","mg/L",2008,43.0680746,-72.44870162,"River/Stream","NLA_522"
"736",2008-09-24,6.19,0,0.0204125,"mg/L","mg N/L","mg/L",2008,45.76411077,-100.6831275,"River/Stream","NLA_692"
"737",2008-09-24,14.2,0,0.0560425,"mg/L","mg N/L","mg/L",2008,46.77388383,-102.4274817,"River/Stream","NLA_693"
"738",2008-09-24,5.91,0.96283,0.08618,"mg/L","mg N/L","mg/L",2008,44.68673685,-92.69128688,"River/Stream","NLA_574"
"739",2008-09-24,6.86,0.07334,0.1077675,"mg/L","mg N/L","mg/L",2008,41.59625207,-109.1487612,"River/Stream","NLA_694"
"740",2008-09-24,2.77,0,0.0729625,"mg/L","mg N/L","mg/L",2008,38.33325837,-112.185427,"River/Stream","NLA_695"
"741",2008-09-24,2.81,0.8936,0.0741569,"mg/L","mg N/L","mg/L",2008,37.78139705,-88.03819192,"River/Stream","NLA_590"
"742",2008-09-25,3.41,0.66899,0.1374963,"mg/L","mg N/L","mg/L",2008,38.86531333,-108.398139,"River/Stream","NLA_404"
"743",2008-09-25,7.95,0.41873,0.12029,"mg/L","mg N/L","mg/L",2008,42.21645225,-88.18890937,"River/Stream","NLA_696"
"744",2008-09-25,2.36,0.7662,0.0584988,"mg/L","mg N/L","mg/L",2008,43.76481527,-94.0407091,"River/Stream","NLA_697"
"745",2008-09-25,5.08,0,0.0665563,"mg/L","mg N/L","mg/L",2008,45.91293536,-108.4087977,"River/Stream","NLA_698"
"746",2008-09-25,5.03,0.13617,0.0043788,"mg/L","mg N/L","mg/L",2008,44.24308442,-72.04818386,"River/Stream","NLA_415"
"747",2008-09-25,1.87,0.15754,0.0203175,"mg/L","mg N/L","mg/L",2008,42.16144049,-75.85677759,"River/Stream","NLA_699"
"748",2008-09-25,3.3,0.46115,0.0396863,"mg/L","mg N/L","mg/L",2008,42.93557536,-74.19444996,"River/Stream","NLA_700"
"749",2008-09-25,10.11,0.40907,1.4741,"mg/L","mg N/L","mg/L",2008,45.56322755,-101.5487176,"River/Stream","NLA_701"
"750",2008-09-25,3.41,0,0.0165338,"mg/L","mg N/L","mg/L",2008,36.22155067,-103.850683,"River/Stream","NLA_702"
"751",2008-09-25,5.7,0.00633,0.2361963,"mg/L","mg N/L","mg/L",2008,35.54916085,-86.95243048,"River/Stream","NLA_703"
"752",2008-09-26,4.24,0,0.1208431,"mg/L","mg N/L","mg/L",2008,43.90668456,-94.06029727,"River/Stream","NLA_704"
"753",2008-09-26,2.02,0.3702,0.0495681,"mg/L","mg N/L","mg/L",2008,42.02895573,-76.39830557,"River/Stream","NLA_705"
"754",2008-09-26,5.41,0,0.02457,"mg/L","mg N/L","mg/L",2008,46.8942303,-103.5408473,"River/Stream","NLA_706"
"755",2008-09-26,1.68,0,0.0095119,"mg/L","mg N/L","mg/L",2008,36.79741478,-104.8782854,"River/Stream","NLA_707"
"756",2008-09-27,1.43,0.52615,0.0267769,"mg/L","mg N/L","mg/L",2008,34.98609295,-93.60350937,"River/Stream","NLA_708"
"757",2008-09-27,2.82,0.04253,0.0034713,"mg/L","mg N/L","mg/L",2008,43.25190207,-73.83515964,"River/Stream","NLA_709"
"758",2008-09-27,1.42,0.49885,0.2954238,"mg/L","mg N/L","mg/L",2008,35.06898411,-86.96136076,"River/Stream","NLA_710"
"759",2008-09-28,3.36,4.18056,0.1843306,"mg/L","mg N/L","mg/L",2008,41.90001688,-89.4821499,"River/Stream","NLA_711"
"760",2008-09-28,7.21,0.78837,0.1060269,"mg/L","mg N/L","mg/L",2008,41.15196235,-87.91418346,"River/Stream","NLA_712"
"761",2008-09-28,1.52,15.10186,0.1149744,"mg/L","mg N/L","mg/L",2008,44.04150615,-92.33873681,"River/Stream","NLA_713"
"762",2008-09-28,4.004743344,NA,0.224,"mg/L","mg N/L","mg/L",2008,35.78381422,-89.76311537,"River/Stream","NLA_714"
"763",2008-09-28,2.91,0.02592,0.0051406,"mg/L","mg N/L","mg/L",2008,43.23095631,-74.18652878,"River/Stream","NLA_715"
"764",2008-09-28,3.96,0,0.0351875,"mg/L","mg N/L","mg/L",2008,46.25350832,-103.9119487,"River/Stream","NLA_716"
"765",2008-09-28,2.8,0,0.0134606,"mg/L","mg N/L","mg/L",2008,36.58843762,-103.314843,"River/Stream","NLA_717"
"766",2008-09-28,2.07,0.11781,0.11942,"mg/L","mg N/L","mg/L",2008,36.19969329,-86.6729338,"River/Stream","NLA_718"
"767",2008-09-29,0.72,0.01432,0.025754,"mg/L","mg N/L","mg/L",2008,44.31650762,-123.2186318,"River/Stream","NLA_719"
"768",2008-09-29,4.368774238,NA,0.234,"mg/L","mg N/L","mg/L",2008,32.40963893,-90.99592109,"River/Stream","NLA_720"
"769",2008-09-29,1.4,0.00469,0.010401,"mg/L","mg N/L","mg/L",2008,46.68544062,-114.5589588,"River/Stream","NLA_721"
"770",2008-09-29,3.754626992,NA,0.194,"mg/L","mg N/L","mg/L",2008,36.24612926,-89.64035055,"River/Stream","NLA_722"
"771",2008-09-29,3.25,0.48956,0.043761,"mg/L","mg N/L","mg/L",2008,42.82852399,-73.98933424,"River/Stream","NLA_723"
"772",2008-09-29,4.8,0,0.057683,"mg/L","mg N/L","mg/L",2008,46.90918389,-103.5472657,"River/Stream","NLA_343"
"773",2008-09-29,5.54,0,0.025211,"mg/L","mg N/L","mg/L",2008,35.95104591,-103.6973874,"River/Stream","NLA_724"
"774",2008-09-29,1.91,0.58938,0.249031,"mg/L","mg N/L","mg/L",2008,39.55416589,-99.74415093,"River/Stream","NLA_725"
"775",2008-09-29,3.25,2.76723,0.3568869,"mg/L","mg N/L","mg/L",2008,40.58128197,-81.39513962,"River/Stream","NLA_726"
"776",2008-09-29,2.19,0.91691,0.361602,"mg/L","mg N/L","mg/L",2008,35.67241402,-87.26333295,"River/Stream","NLA_727"
"777",2008-09-30,0.99,0.00945,0.0160206,"mg/L","mg N/L","mg/L",2008,44.06547124,-123.1063463,"River/Stream","NLA_728"
"778",2008-09-30,7.44,1.52809,0.820531,"mg/L","mg N/L","mg/L",2008,44.85127077,-93.98283292,"River/Stream","NLA_729"
"779",2008-09-30,4.629347183,NA,0.246,"mg/L","mg N/L","mg/L",2008,31.36445334,-91.47959844,"River/Stream","NLA_730"
"780",2008-09-30,0.31,0.00839,0.0064806,"mg/L","mg N/L","mg/L",2008,48.00504903,-116.0016672,"River/Stream","NLA_731"
"781",2008-09-30,3.839175791,NA,0.177,"mg/L","mg N/L","mg/L",2008,36.02181179,-89.69352794,"River/Stream","NLA_732"
"782",2008-09-30,2.08,0.66628,0.1331956,"mg/L","mg N/L","mg/L",2008,42.42297023,-75.63217324,"River/Stream","NLA_733"
"783",2008-09-30,2.63,0.04747,0.0033531,"mg/L","mg N/L","mg/L",2008,43.24865985,-73.74076924,"River/Stream","NLA_734"
"784",2008-09-30,9.55,0,0.3809344,"mg/L","mg N/L","mg/L",2008,45.97889068,-98.16757592,"River/Stream","NLA_539"
"785",2008-09-30,0.75,0.03383,0.0008956,"mg/L","mg N/L","mg/L",2008,32.7498344,-105.9116856,"River/Stream","NLA_735"
"786",2008-09-30,2.46,0.00113,0.0177681,"mg/L","mg N/L","mg/L",2008,43.96560817,-106.1714277,"River/Stream","NLA_736"
"787",2008-09-30,1.37,0.15406,0.021891,"mg/L","mg N/L","mg/L",2008,37.1594084,-80.85783058,"River/Stream","NLA_737"
"788",2008-09-30,1.4,0.47416,0.2284694,"mg/L","mg N/L","mg/L",2008,35.76148187,-87.49864065,"River/Stream","NLA_738"
"789",2008-09-30,5.19,0.18625,0.111441,"mg/L","mg N/L","mg/L",2008,39.21987267,-91.92117078,"River/Stream","NLA_739"
"790",2008-09-30,2.61,0.00359,0.0525669,"mg/L","mg N/L","mg/L",2008,35.69013981,-95.16558574,"River/Stream","NLA_740"
"791",2008-09-30,2.43,1.1716,0.0528844,"mg/L","mg N/L","mg/L",2008,39.91877336,-80.79683117,"River/Stream","NLA_520"
"792",2008-10-01,0.83,0.05109,0.0088619,"mg/L","mg N/L","mg/L",2008,38.60455418,-106.4649269,"River/Stream","NLA_741"
"793",2008-10-01,1.42,2.92212,0.0210144,"mg/L","mg N/L","mg/L",2008,42.80455827,-91.53054161,"River/Stream","NLA_742"
"794",2008-10-01,4.57,0.06052,0.0392456,"mg/L","mg N/L","mg/L",2008,45.12479458,-93.99623578,"River/Stream","NLA_743"
"795",2008-10-01,4.389994173,NA,0.268,"mg/L","mg N/L","mg/L",2008,31.26352607,-91.60386987,"River/Stream","NLA_744"
"796",2008-10-01,2.14,0.00691,0.0437431,"mg/L","mg N/L","mg/L",2008,47.83706182,-114.7376506,"River/Stream","NLA_745"
"797",2008-10-01,3.713347353,NA,0.137,"mg/L","mg N/L","mg/L",2008,36.07296666,-89.68023958,"River/Stream","NLA_746"
"798",2008-10-01,5.67,0.44089,0.0197481,"mg/L","mg N/L","mg/L",2008,43.25552804,-73.58640123,"River/Stream","NLA_747"
"799",2008-10-01,2.18,0.01294,0.0136969,"mg/L","mg N/L","mg/L",2008,43.49247586,-106.6606342,"River/Stream","NLA_748"
"800",2008-10-01,6.17,0.36673,0.2340519,"mg/L","mg N/L","mg/L",2008,46.83041645,-96.7871555,"River/Stream","NLA_749"
"801",2008-10-01,1.67,0.26872,0.0023006,"mg/L","mg N/L","mg/L",2008,44.4218729,-73.01537976,"River/Stream","NLA_750"
"802",2008-10-01,0.27,0.08423,0.026117,"mg/L","mg N/L","mg/L",2008,35.90159547,-87.84312679,"River/Stream","NLA_751"
"803",2008-10-02,4.5,0.41819,0.0858525,"mg/L","mg N/L","mg/L",2008,44.3401456,-93.93939837,"River/Stream","NLA_752"
"804",2008-10-02,3.583054107,NA,0.187,"mg/L","mg N/L","mg/L",2008,36.1698759,-89.61057832,"River/Stream","NLA_753"
"805",2008-10-02,2.75,0.30774,0.032145,"mg/L","mg N/L","mg/L",2008,42.14603326,-77.05408537,"River/Stream","NLA_754"
"806",2008-10-02,3.98,0.14376,0.0116681,"mg/L","mg N/L","mg/L",2008,42.11493928,-104.9851884,"River/Stream","NLA_755"
"807",2008-10-02,1.37,0.47554,0.0141219,"mg/L","mg N/L","mg/L",2008,37.23958141,-79.44911471,"River/Stream","NLA_756"
"808",2008-10-02,2.73,0.23724,0.0253994,"mg/L","mg N/L","mg/L",2008,44.31823277,-72.72693639,"River/Stream","NLA_757"
"809",2008-10-02,0.38,0.16107,0.0254394,"mg/L","mg N/L","mg/L",2008,36.31967155,-87.67491152,"River/Stream","NLA_758"
"810",2008-10-04,5.4,0.22533,0.0301525,"mg/L","mg N/L","mg/L",2008,45.19240062,-94.28959125,"River/Stream","NLA_759"
"811",2008-10-04,2.26,0.51096,0.0642906,"mg/L","mg N/L","mg/L",2008,42.85984433,-77.84330995,"River/Stream","NLA_760"
"812",2008-10-04,2.08,0.08496,0.0181081,"mg/L","mg N/L","mg/L",2008,42.74126609,-76.47440336,"River/Stream","NLA_761"
"813",2008-10-04,1.38,0.05787,0.0008431,"mg/L","mg N/L","mg/L",2008,43.79297233,-72.67631047,"River/Stream","NLA_762"
"814",2008-10-04,1.69,0.28455,0.0107506,"mg/L","mg N/L","mg/L",2008,36.60637345,-85.50504067,"River/Stream","NLA_687"
"815",2008-10-05,2.3,0.18305,0.0217544,"mg/L","mg N/L","mg/L",2008,42.14603326,-77.05408537,"River/Stream","NLA_754"
"816",2008-10-05,1.68,0.14959,0.0187956,"mg/L","mg N/L","mg/L",2008,36.37562986,-84.25585243,"River/Stream","NLA_562"
"817",2008-10-06,1.59,5.65378,0.0644125,"mg/L","mg N/L","mg/L",2008,42.49488395,-89.26560528,"River/Stream","NLA_763"
"818",2008-10-06,2.76,2.93168,0.2264044,"mg/L","mg N/L","mg/L",2008,40.82880459,-95.20484547,"River/Stream","NLA_567"
"819",2008-10-06,3.79,0.67972,0.0346463,"mg/L","mg N/L","mg/L",2008,43.3045003,-76.39769929,"River/Stream","NLA_764"
"820",2008-10-06,1.84,1.03809,0.2716356,"mg/L","mg N/L","mg/L",2008,39.28796786,-97.41126277,"River/Stream","NLA_765"
"821",2008-10-06,1.22,0.10214,0.0010963,"mg/L","mg N/L","mg/L",2008,43.79748712,-72.50090314,"River/Stream","NLA_766"
"822",2008-10-06,1.86,0.02228,0.0338575,"mg/L","mg N/L","mg/L",2008,35.95144947,-83.55065947,"River/Stream","NLA_528"
"823",2008-10-07,2.93,3.24241,0.0599375,"mg/L","mg N/L","mg/L",2008,41.48585196,-89.84847663,"River/Stream","NLA_689"
"824",2008-10-07,1.73,3.70453,0.0392225,"mg/L","mg N/L","mg/L",2008,42.97978705,-91.67293625,"River/Stream","NLA_462"
"825",2008-10-07,2.69,2.35901,0.0683838,"mg/L","mg N/L","mg/L",2008,39.70012709,-75.63338589,"River/Stream","NLA_320"
"826",2008-10-07,7.43,0.14468,0.02614,"mg/L","mg N/L","mg/L",2008,44.25928066,-75.76742933,"River/Stream","NLA_767"
"827",2008-10-07,1.79,0.82638,0.1066538,"mg/L","mg N/L","mg/L",2008,42.34775323,-75.69644417,"River/Stream","NLA_768"
"828",2008-10-07,3.8,0.42652,0.308225,"mg/L","mg N/L","mg/L",2008,39.49522605,-97.2319021,"River/Stream","NLA_769"
"829",2008-10-07,4.16,0.01786,0.0177413,"mg/L","mg N/L","mg/L",2008,37.59328261,-79.3832051,"River/Stream","NLA_517"
"830",2008-10-07,1.17,0.10226,0.00677,"mg/L","mg N/L","mg/L",2008,43.65977031,-72.33973635,"River/Stream","NLA_770"
"831",2008-10-07,0.47,1.22455,0.000175,"mg/L","mg N/L","mg/L",2008,36.45872528,-82.42141579,"River/Stream","NLA_589"
"832",2008-10-08,1.96,7.4743,0.1291463,"mg/L","mg N/L","mg/L",2008,40.78505884,-90.13890701,"River/Stream","NLA_771"
"833",2008-10-08,11.57,0.03484,0.07491,"mg/L","mg N/L","mg/L",2008,44.58850577,-74.80835367,"River/Stream","NLA_510"
"834",2008-10-08,1.9,0.88897,0.164135,"mg/L","mg N/L","mg/L",2008,42.42297023,-75.63217324,"River/Stream","NLA_733"
"835",2008-10-08,2.52,0.35994,0.0052763,"mg/L","mg N/L","mg/L",2008,44.48913281,-73.14832101,"River/Stream","NLA_685"
"836",2008-10-09,1.78,4.20809,0.1190163,"mg/L","mg N/L","mg/L",2008,40.15377162,-89.67550511,"River/Stream","NLA_772"
"837",2008-10-09,3.29,2.19362,0.1971513,"mg/L","mg N/L","mg/L",2008,41.37959378,-94.89794017,"River/Stream","NLA_773"
"838",2008-10-09,6.96,0.08534,0.0079125,"mg/L","mg N/L","mg/L",2008,44.29784965,-75.35973487,"River/Stream","NLA_774"
"839",2008-10-10,2.2,3.80575,0.474605,"mg/L","mg N/L","mg/L",2008,40.06321766,-90.30726993,"River/Stream","NLA_775"
"840",2008-10-10,2.78,0.01558,0.0018738,"mg/L","mg N/L","mg/L",2008,42.93002107,-72.60987539,"River/Stream","NLA_776"
"841",2008-10-11,0.49,1.7453,0.0088263,"mg/L","mg N/L","mg/L",2008,40.81493935,-75.04027188,"River/Stream","NLA_201"
"842",2008-10-12,3.46,0.12555,0.0081975,"mg/L","mg N/L","mg/L",2008,42.79337016,-72.52476763,"River/Stream","NLA_671"
"843",2008-10-13,1.35,9.25769,0.0459325,"mg/L","mg N/L","mg/L",2008,42.21851513,-92.74238821,"River/Stream","NLA_777"
"844",2008-10-13,4.08,1.28918,0.0697238,"mg/L","mg N/L","mg/L",2008,39.14697049,-91.39218266,"River/Stream","NLA_778"
"845",2008-10-13,7.91,0,0.2063338,"mg/L","mg N/L","mg/L",2008,28.30210559,-98.05815385,"River/Stream","NLA_779"
"846",2008-10-14,4.09,0.80714,0.02999,"mg/L","mg N/L","mg/L",2008,42.9935657,-95.07848105,"River/Stream","NLA_780"
"847",2008-10-14,12.09,1.1527,0.0649613,"mg/L","mg N/L","mg/L",2008,41.96178808,-70.91978479,"River/Stream","NLA_348"
"848",2008-10-15,3.93,1.3445,0.1204288,"mg/L","mg N/L","mg/L",2008,42.40438954,-95.87348016,"River/Stream","NLA_781"
"849",2008-10-15,6.59,0.67241,0.028645,"mg/L","mg N/L","mg/L",2008,42.63170751,-72.12900344,"River/Stream","NLA_205"
"850",2008-10-16,1.61,0.25606,0.0047063,"mg/L","mg N/L","mg/L",2008,42.33162668,-83.00431104,"River/Stream","NLA_782"
"851",2008-10-16,2.71,6.85055,0.1473125,"mg/L","mg N/L","mg/L",2008,43.13852294,-91.60842526,"River/Stream","NLA_783"
"852",2008-10-16,11.55,0.49329,0.1485225,"mg/L","mg N/L","mg/L",2008,42.09049853,-71.29759953,"River/Stream","NLA_135"
"853",2008-10-20,3.27,0.93843,0.1738375,"mg/L","mg N/L","mg/L",2008,30.57489446,-91.31236902,"River/Stream","NLA_784"
"854",2008-10-21,3.28,0.94525,0.1776713,"mg/L","mg N/L","mg/L",2008,30.50565718,-91.2590743,"River/Stream","NLA_785"
"855",2008-10-22,2.931407394,NA,0.151,"mg/L","mg N/L","mg/L",2008,30.26707579,-91.12171416,"River/Stream","NLA_786"
"856",2008-10-27,3.074180724,NA,0.147,"mg/L","mg N/L","mg/L",2008,30.7423109,-91.36272658,"River/Stream","NLA_787"
"857",2008-10-28,2.900532946,NA,0.211,"mg/L","mg N/L","mg/L",2008,30.75505892,-91.59551885,"River/Stream","NLA_788"
"858",2008-10-29,2.752026052,NA,0.164,"mg/L","mg N/L","mg/L",2008,30.8366564,-91.52369148,"River/Stream","NLA_789"
"859",2008-11-03,2.767230736,NA,0.134,"mg/L","mg N/L","mg/L",2008,30.04689637,-90.54004855,"River/Stream","NLA_790"
"860",2008-11-04,2.810522047,NA,0.128,"mg/L","mg N/L","mg/L",2008,29.99781702,-90.46133422,"River/Stream","NLA_791"
"861",2008-11-05,2.788091449,NA,0.149,"mg/L","mg N/L","mg/L",2008,30.04065806,-90.63434836,"River/Stream","NLA_792"
"862",2008-11-10,2.844108068,NA,0.137,"mg/L","mg N/L","mg/L",2008,30.20902194,-91.04196613,"River/Stream","NLA_793"
"863",2008-11-11,2.866756438,NA,0.013,"mg/L","mg N/L","mg/L",2008,30.15320111,-90.99949319,"River/Stream","NLA_794"
"864",2008-11-12,2.882413846,NA,0.149,"mg/L","mg N/L","mg/L",2008,29.98096797,-90.82046885,"River/Stream","NLA_795"
"865",2008-11-18,2.863426181,NA,0.154,"mg/L","mg N/L","mg/L",2008,29.83838108,-89.98984593,"River/Stream","NLA_796"
"866",2008-11-19,3.174980724,NA,0.151,"mg/L","mg N/L","mg/L",2008,29.87322413,-89.9043211,"River/Stream","NLA_797"
"867",2008-12-02,2.815423198,NA,0.165,"mg/L","mg N/L","mg/L",2008,29.93990765,-90.00286731,"River/Stream","NLA_798"
"868",2008-12-03,2.937539668,NA,0.162,"mg/L","mg N/L","mg/L",2008,29.9210508,-89.92790872,"River/Stream","NLA_799"
"869",2009-04-21,1.62,0,0.076,"mg/L","mg N/L","mg/L",2008,34.23975405,-112.0670972,"River/Stream","NLA_800"
"870",2009-04-23,8.23,0.09775,0.0147738,"mg/L","mg N/L","mg/L",2008,32.71136818,-114.3204076,"River/Stream","NLA_801"
"871",2009-05-04,2.93,2.00714,0.1497725,"mg/L","mg N/L","mg/L",2008,32.89332433,-109.7940786,"River/Stream","NLA_802"
"872",2009-05-05,0.84,0.6927,0.0148875,"mg/L","mg N/L","mg/L",2008,32.87100703,-109.1981321,"River/Stream","NLA_803"
"873",2009-05-06,1.42,0.12458,0.0238463,"mg/L","mg N/L","mg/L",2008,32.71967085,-109.0974956,"River/Stream","NLA_804"
"874",2009-05-07,1.36,0,0.0637988,"mg/L","mg N/L","mg/L",2008,33.02098181,-109.2997034,"River/Stream","NLA_805"
"875",2009-05-12,4.78,0.72353,0.053275,"mg/L","mg N/L","mg/L",2008,31.55041499,-97.09174208,"River/Stream","NLA_806"
"876",2009-05-12,0.81,0.57576,0.0114838,"mg/L","mg N/L","mg/L",2008,36.79240222,-91.33113803,"River/Stream","NLA_807"
"877",2009-05-12,4.89,0.14435,0.5596438,"mg/L","mg N/L","mg/L",2008,38.83728451,-110.142338,"River/Stream","NLA_808"
"878",2009-05-13,8.18,0,0.1162363,"mg/L","mg N/L","mg/L",2008,38.23225243,-100.0290686,"River/Stream","NLA_809"
"879",2009-05-13,0.99,0.22413,0.0032113,"mg/L","mg N/L","mg/L",2008,36.7585416,-92.15479387,"River/Stream","NLA_810"
"880",2009-05-13,2.86,0,0.0192313,"mg/L","mg N/L","mg/L",2008,35.79087538,-104.6116874,"River/Stream","NLA_811"
"881",2009-05-13,3.05,0.01055,0.0195925,"mg/L","mg N/L","mg/L",2008,36.69928642,-107.9852705,"River/Stream","NLA_812"
"882",2009-05-13,4.96,0.14439,0.4851413,"mg/L","mg N/L","mg/L",2008,38.71402872,-110.1003316,"River/Stream","NLA_813"
"883",2009-05-14,2.01,2.51277,0.1383175,"mg/L","mg N/L","mg/L",2008,39.69717334,-94.88073103,"River/Stream","NLA_814"
"884",2009-05-14,4.04,0.2086,0.3252125,"mg/L","mg N/L","mg/L",2008,38.35280308,-109.7534644,"River/Stream","NLA_815"
"885",2009-05-14,3.91,0.16222,0.0453025,"mg/L","mg N/L","mg/L",2008,31.15898785,-85.07890756,"River/Stream","NLA_816"
"886",2009-05-15,11.24,0.29875,0.1852,"mg/L","mg N/L","mg/L",2008,30.81779991,-84.12540388,"River/Stream","NLA_817"
"887",2009-05-15,6.13,0.44394,0.03757,"mg/L","mg N/L","mg/L",2008,31.21564522,-84.47092013,"River/Stream","NLA_818"
