"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","GREEN LAKE 5",1984,1984-05-31,"DNS","NP","13.1","52.94","NP","NP","NP","NP","107.78","14.81","10.01","12.53","3.949","NP","47.261","NP","23.962","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-06-14,"DNS","NP","14.2","59.99","NP","NP","NP","NP","106.79","18.1","12.61","15.09","8.181","NP","50.384","NP","30.95","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-06-21,"DNS","NV","10.8","50.97","NP","NP","NV","NP","86.83","11.52","10.01","9.72","5.642","NP","33.104","NP","30.784","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-06-28,"DNS","NV","7.98","39.99","NP","NP","NV","NP","73.35","8.23","7.4","7.16","3.667","NP","20.82","NP","24.128","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-07-12,"DNS","NV","6.52","49.99","NP","NP","NV","NP","54.89","7.4","6.09","5.11","2.257","NP","19.571","NP","23.462","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-07-26,"DNS","NV","6.61","44.91","NP","NP","NV","NP","46.41","6.75","7.83","3.32","1.693","NP","20.195","NP","16.973","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-08-09,"DNS","NV","7.18","47.37","NP","NP","NV","NP","48.9","6.75","7.83","3.07","2.821","NP","19.363","NP","14.976","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-08-23,"DNS","NV","8.68","55.89","NP","NP","NV","NP","39.92","7.98","10.44","4.09","2.257","NP","23.943","NP","23.296","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1984,1984-09-14,"DNS","NV","11.68","59.99","NP","NP","NV","NP","51.4","12.01","11.75","5.37","2.257","NP","37.06","NP","36.608","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-05-30,"DNS","5.82","14.6","52.61","NP","NP","1.51","NP","81.34","15.63","11.31","9.97","7.053","37.0414","65.583","NP","35.942","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-06-05,"DNS","5.92","15.2","63.92","NP","NP","1.2","NP","73.85","15.63","13.92","7.93","4.796","26.3224","62.252","NP","8.486","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-06-06,"DNS","5.94","11.92","60.64","NP","NP","1.15","NP","61.38","12.34","9.57","6.9","5.36","26.1419","52.466","NP","12.646","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-06-13,"DNS","6","9.9","49.01","NP","NP","1","NP","45.91","9.87","6.96","4.09","3.385","20.1268","41.432","NP","17.971","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-06-20,"DNS","5.97","8.2","55.89","NP","NP","1.07","NP","45.41","8.23","10.88","6.14","8.181","14.9641","34.978","NP","8.653","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-06-27,"DNS","5.9","8.3","40.98","NP","NP","1.26","NP","43.91","7.4","6.96","3.32","4.231","15.1443","35.186","NP","5.491","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-07-04,"DNS","5.78","7.7","37.04","NP","NP","1.66","NP","39.42","6.58","6.96","3.07","3.103","13.8494","29.356","NP","3.827","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-07-11,"DNS","5.93","7","34.42","NP","NP","1.17","NP","31.94","6.58","5.22","2.56","4.514","13.7676","27.274","NP","22.131","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-07-18,"DNS","6.02","6.2","42.94","NP","NP","0.95","NP","30.94","4.94","5.22","2.56","3.385","9.80111","23.527","NP","6.157","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-07-25,"DNS","5.98","6.9","50.97","NP","NP","1.05","NP","31.94","6.58","6.96","3.32","3.667","11.85","28.315","NP","0","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-08-01,"DNS","6.19","7.6","39.5","NP","NP","0.65","NP","35.93","7.4","8.27","3.07","3.385","10.3094","26.858","NP","29.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-08-08,"DNS","6.3","6.9","49.17","NP","NP","0.5","NP","33.43","6.58","8.7","3.32","3.667","7.83431","26.233","NP","24.461","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-08-15,"DNS","6.54","7.3","65.89","NP","NP","0.29","NP","36.43","7.4","9.13","3.58","3.949","3.96649","26.65","NP","9.485","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-08-22,"DNS","6.23","6.8","59.99","NP","NP","0.59","NP","37.92","5.76","9.13","3.84","1.411","2.65529","25.4","NP","12.48","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-08-29,"DNS","6.44","7.5","77.85","NP","NP","0.36","NP","38.42","7.4","9.57","2.05","4.796","0","28.315","NP","23.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-09-05,"DNS","6.12","8.6","54.91","NP","NP","0.76","NP","45.91","9.05","8.7","3.58","1.411","7.14609","31.438","NP","3.328","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-09-12,"DNS","NP","9.89","63.92","NP","NP","NP","NP","46.91","10.69","10.01","3.84","2.539","8.94899","42.889","NP","11.149","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-09-19,"DNS","6.31","10.2","62.94","NP","NP","0.49","NP","47.9","10.69","12.18","4.86","0.705","5.65442","43.514","NP","15.142","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-09-26,"DNS","6.35","10.3","62.94","NP","NP","0.45","NP","49.9","12.34","12.18","3.84","3.103","4.99908","40.599","NP","14.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-10-03,"DNS","6.2","11.8","62.94","NP","NP","0.63","NP","52.89","13.16","13.92","4.35","4.796","5.81832","46.845","NP","16.806","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1985,1985-10-17,"DNS","6.15","13.6","73.92","NP","NP","0.71","NP","60.38","17.27","14.79","6.9","4.514","8.67039","87.652","NP","19.302","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-06-12,"DNS","5.78","11.15","53.92","NP","NP","1.66","NP","72.85","12.34","8.7","6.9","6.291","41.7616","55.381","NP","4.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-06-19,"DNS","5.83","8.07","45.89","NP","NP","1.48","NP","56.39","9.05","9.13","6.9","3.978","21.9789","31.646","NP","5.325","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-06-26,"DNS","5.72","6.99","48.02","NP","NP","1.91","NP","23.95","8.23","10.01","8.18","2.624","17.8488","22.486","NP","4.659","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-07-03,"DNS","5.71","5.84","49.99","NP","NP","1.95","NP","27.94","5.76","8.7","3.58","2.567","14.5542","17.905","NP","0","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-07-10,"DNS","6.02","6.56","58.02","NP","NP","0.95","NP","45.41","8.23","10.44","3.84","2.877","14.3248","22.486","NP","10.65","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-07-17,"DNS","6.09","6.22","45.89","NP","NP","0.81","NP","117.27","5.76","10.88","NV","1.382","11.8992","18.738","NP","9.651","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-07-24,"DNS","5.78","5.88","35.89","NP","NP","1.66","NP","47.9","4.11","7.83","12.79","3.188","12.8005","20.612","NP","9.152","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-07-31,"DNS","5.75","5.52","45.89","NP","NP","1.78","NP","44.91","7.4","19.57","NV","2.99","9.16209","19.154","NP","0","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-08-07,"DNS","6.05","5.37","55.89","NP","NP","0.89","NP","39.42","5.76","7.4","3.07","0.903","6.0643","18.53","NP","11.981","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-08-14,"DNS","6.27","5.7","49.01","NP","NP","0.54","NP","42.91","6.58","7.83","4.6","1.128","4.60551","19.571","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-08-21,"DNS","6.53","5.93","49.99","NP","NP","0.3","NP","45.41","6.58","3.92","4.6","1.354","5.53971","20.612","NP","7.155","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-08-29,"DNS","6.59","6.92","55.89","NP","NP","0.26","NP","73.35","7.4","10.01","3.84","1.523","7.67041","24.568","NP","15.808","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-09-04,"DNS","6.63","7.75","53.92","NP","NP","0.23","NP","60.88","9.87","5.22","5.11","2.031","8.76852","27.274","NP","10.982","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-09-11,"DNS","6.54","8.48","43.93","NP","NP","0.29","NP","79.84","9.87","16.53","5.37","2.172","11.342","35.186","NP","11.814","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-09-18,"DNS","6.54","9.09","58.02","NP","NP","0.29","NP","91.82","9.87","10.44","4.6","1.805","10.5551","34.769","NP","14.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-09-25,"DNS","6.66","9.53","55.89","NP","NP","0.22","NP","89.82","10.69","12.61","3.58","0.987","12.0139","38.725","NP","14.643","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-10-02,"DNS","6.54","9.76","51.96","NP","NP","0.29","NP","60.88","11.52","10.88","3.58","1.89","11.4238","39.142","NP","13.478","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-10-16,"DNS","6.49","13.66","59.99","NP","NP","0.32","NP","109.78","18.92","17.4","6.39","3.16","16.9472","59.129","NP","20.467","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1986,1986-10-30,"DNS","6.48","14.28","71.95","NP","NP","0.33","NP","90.32","24.68","24.36","8.18","7.504","16.9309","67.665","NP","30.118","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-05-14,"DNS","6.08","15.3","67.85","NP","NP","0.83","NP","86.83","17.27","15.66","7.42","4.231","23.454","53.924","NP","0","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-05-21,"DNS","6","13.5","48.02","NP","NP","1","NP","67.37","13.16","10.01","6.9","4.231","24.4703","41.848","NP","4.826","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-05-28,"DNS","5.99","11.4","55.89","NP","NP","1.02","NP","68.86","14.81","10.88","8.18","3.103","24.7981","43.93","NP","17.638","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-06-04,"DNS","6.01","11.3","39.99","NP","NP","0.98","NP","70.36","13.16","10.44","5.63","3.385","24.5687","40.599","NP","17.472","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-06-11,"DNS","5.89","7.9","61.95","NP","NP","1.29","NP","53.89","10.69","7.4","4.6","3.385","17.9635","29.981","NP","20.8","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-06-18,"DNS","6.06","9","54.09","NP","NP","0.87","NP","49.9","9.87","9.57","5.37","3.949","16.5047","32.479","NP","29.952","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-06-25,"DNS","NP","5.21","67.2","NP","NP","NP","NP","48.4","8.23","9.13","3.32","0.564","11.7024","24.568","NP","53.248","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-07-09,"DNS","6.14","7.6","67.2","NP","NP","0.72","NP","47.4","8.23","8.7","5.63","2.257","8.2442","10.41","NP","46.592","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-07-23,"DNS","6.3","7.8","60.64","NP","NP","0.5","NP","56.39","8.23","7.83","3.32","1.693","6.6052","24.776","NP","28.288","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-08-06,"DNS","6.37","8.9","67.2","NP","NP","0.43","NP","57.88","9.05","22.62","11","10.438","6.7691","24.359","NP","26.125","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-08-20,"DNS","6.31","6.9","63.92","NP","NP","0.49","NP","60.88","9.87","11.75","6.39","2.539","7.12952","31.438","NP","24.461","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-09-15,"DNS","6.48","11.3","70.48","NP","NP","0.33","NP","72.85","11.52","15.22","4.09","2.257","13.5874","38.309","NP","24.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1987,1987-10-29,"DNS","6.21","17.3","81.95","NP","NP","0.62","NP","91.82","16.45","28.28","11.25","NP","NP","NP","NP","9.818","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-06-16,"DNS","5.55","8.3","24.26","NP","NP","2.82","NP","56.39","7.4","12.18","3.58","2.821","21.8479","29.981","NP","6.656","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-06-30,"DNS","6.01","8.3","41.79","NP","NP","0.98","NP","59.38","8.23","8.7","6.65","1.411","21.061","31.646","NP","8.653","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-07-14,"DNS","6.07","6.8","51.46","NP","NP","0.85","NP","50.9","5.76","8.27","3.32","0.564","11.8171","26.441","NP","10.816","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-07-28,"DNS","6.92","6.99","62.12","NP","NP","0.12","NP","37.92","7.4","10.88","4.09","0.564","4.4745","26.858","NP","9.984","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-08-11,"DNS","6.26","7","66.38","NP","NP","0.55","NP","73.85","9.05","9.57","3.84","0","8.50649","31.23","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-09-08,"DNS","6.6","7.8","69.66","NP","NP","0.25","NP","57.38","8.23","15.22","9.21","1.693","4.60551","34.145","NP","11.648","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-09-22,"DNS","6.6","9","73.75","NP","NP","0.25","NP","44.41","11.52","12.61","4.09","2.257","2.4585","40.807","NP","14.976","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-10-06,"DNS","6.5","9.7","77.85","NP","NP","0.32","NP","41.92","12.34","14.36","3.58","6.77","9.9979","100.144","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1988,1988-11-01,"DNS","6.4","13.7","NP","NP","NP","0.4","NP","53.39","12.34","16.53","5.88","0","7.8672","57.671","NP","13.146","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-05-25,"DNS","6.1","10.5","26.22","NP","NP","0.79","NP","59.38","22.21","18.27","9.72","2.821","18.3568","37.476","NP","8.403","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-06-08,"DNS","6.28","13.3","32.78","NP","NP","0.52","NP","46.41","17.27","16.09","5.63","2.821","22.1265","45.804","NP","8.769","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-06-22,"DNS","6.43","10.5","44.58","NP","NP","0.37","NP","24.45","9.87","13.92","5.37","3.385","20.4875","37.06","NP","18.287","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-07-06,"DNS","5.94","8.02","39.17","NP","NP","1.15","NP","34.43","8.23","7.4","2.56","2.257","16.5539","28.523","NP","7.105","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-07-20,"DNS","5.75","7.45","44.58","NP","NP","1.78","NP","227.04","10.69","8.7","1.28","3.667","12.6203","24.568","NP","10.483","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-08-03,"DNS","6.06","10.16","40.65","NP","NP","0.87","NP","36.43","11.52","14.79","3.2","2.257","19.9958","33.52","NP","11.848","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-08-17,"DNS","5.82","10.7","58.02","NP","NP","1.51","NP","35.93","10.69","10.88","2.3","2.821","14.751","37.892","NP","13.262","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-08-31,"DNS","6.3","10.7","47.86","NP","NP","0.5","NP","34.43","9.87","12.61","2.56","2.821","7.8672","41.224","NP","13.612","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-09-14,"DNS","6.22","11.4","52.12","NP","NP","0.6","NP","35.93","11.52","13.05","2.81","2.539","4.0975","43.722","NP","13.578","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1989,1989-09-28,"DNS","5.63","15","59.17","NP","NP","2.34","NP","50.4","27.97","13.92","3.84","2.821","4.2614","50.801","NP","12.547","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1990,1990-06-07,"DNS","6.06","14.6","65.23","NP","NP","0.87","NP","55.64","16.12","13.62","11.63","6.94","30.8295","43.222","NP","7.305","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1990,1990-06-21,"DNS","6.32","8.8","54.25","NP","NP","0.48","NP","34.43","10.86","8.13","5.63","3.16","21.2415","26.483","NP","3.112","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 5",1990,1990-07-05,"DNS","6.68","7.11","51.14","NP","NP","0.21","NP","31.19","7.24","6.05","2.4","0","15.6034","22.048","NP","3.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
