"","SITE_ID","DATE_COL","DOC","NO3 as N","TP","UNITS","LAT","LON","ECO_TYPE"
"1","ARIK",2012-01-31,3.68,0.02,0.0156,"mg/L",39.758206,-102.447148,"River/Stream"
"2","ARIK",2012-03-07,5.46,0.02,0.0182,"mg/L",39.758206,-102.447148,"River/Stream"
"3","ARIK",2012-03-14,4.66,0.02,0.0216,"mg/L",39.758206,-102.447148,"River/Stream"
"4","ARIK",2012-03-26,5.45,0.02,0.0317,"mg/L",39.758206,-102.447148,"River/Stream"
"5","ARIK",2012-11-08,7.6,0.041,0.0426,"mg/L",39.758206,-102.447148,"River/Stream"
"6","ARIK",2012-12-04,4.68,0.02,0.0328,"mg/L",39.758206,-102.447148,"River/Stream"
"7","ARIK",2013-01-03,4.19,0.132,0.0172,"mg/L",39.758206,-102.447148,"River/Stream"
"8","ARIK",2013-02-12,4.52,0.053,0.0148,"mg/L",39.758206,-102.447148,"River/Stream"
"9","ARIK",2013-02-26,4.17,0.02,0.0153,"mg/L",39.758206,-102.447148,"River/Stream"
"10","ARIK",2013-03-12,4.91,0.02,0.0174,"mg/L",39.758206,-102.447148,"River/Stream"
"11","ARIK",2013-07-09,5.58,0.02,0.0299,"mg/L",39.758206,-102.447148,"River/Stream"
"12","ARIK",2013-07-23,6.1,0.02,0.0273,"mg/L",39.758206,-102.447148,"River/Stream"
"13","ARIK",2013-08-06,6.47,0.02,0.0512,"mg/L",39.758206,-102.447148,"River/Stream"
"14","ARIK",2013-08-20,6.03,0.02,0.0237,"mg/L",39.758206,-102.447148,"River/Stream"
"15","ARIK",2013-10-22,6.96,0.02,0.0224,"mg/L",39.758206,-102.447148,"River/Stream"
"16","ARIK",2013-11-19,5.7,0.02,0.0179,"mg/L",39.758206,-102.447148,"River/Stream"
"17","ARIK",2013-12-03,4.75,0.02,0.0143,"mg/L",39.758206,-102.447148,"River/Stream"
"18","ARIK",2013-12-17,4.13,0.02,0.0146,"mg/L",39.758206,-102.447148,"River/Stream"
"19","ARIK",2013-12-31,3.77,0.05,0.0118,"mg/L",39.758206,-102.447148,"River/Stream"
"20","ARIK",2014-01-14,4.1,0.041,0.0103,"mg/L",39.758206,-102.447148,"River/Stream"
"21","ARIK",2014-01-28,3.51,0.045,0.0112,"mg/L",39.758206,-102.447148,"River/Stream"
"22","ARIK",2014-02-11,3.88,0.048,0.0079,"mg/L",39.758206,-102.447148,"River/Stream"
"23","ARIK",2014-02-25,4.88,0.02,0.0102,"mg/L",39.758206,-102.447148,"River/Stream"
"24","ARIK",2014-03-11,4.88,0.02,0.0168,"mg/L",39.758206,-102.447148,"River/Stream"
"25","ARIK",2014-03-25,4.52,0.02,0.0146,"mg/L",39.758206,-102.447148,"River/Stream"
"26","ARIK",2014-04-08,5.34,0.02,0.0241,"mg/L",39.758206,-102.447148,"River/Stream"
"27","ARIK",2014-05-06,6.56,0.02,0.0273,"mg/L",39.758206,-102.447148,"River/Stream"
"28","ARIK",2014-05-20,7.29,0.02,0.0221,"mg/L",39.758206,-102.447148,"River/Stream"
"29","ARIK",2014-06-03,8.55,0.02,0.031,"mg/L",39.758206,-102.447148,"River/Stream"
"30","ARIK",2014-06-17,7.81,0.02,0.0334,"mg/L",39.758206,-102.447148,"River/Stream"
"31","ARIK",2016-10-04,5.307,0.004,0.006,"mg/L",39.758206,-102.447148,"River/Stream"
"32","ARIK",2016-11-01,9.054,0.008,0.031,"mg/L",39.758206,-102.447148,"River/Stream"
"33","ARIK",2016-12-06,4.811,0.032,0.002,"mg/L",39.758206,-102.447148,"River/Stream"
"34","ARIK",2017-01-18,4.281,0.072,0.002,"mg/L",39.758206,-102.447148,"River/Stream"
"35","ARIK",2017-02-07,3.675,0.023,0.009,"mg/L",39.758206,-102.447148,"River/Stream"
"36","ARIK",2017-02-14,4.313,0.015,0.008,"mg/L",39.758206,-102.447148,"River/Stream"
"37","ARIK",2017-03-01,4.126,0.012,0.018,"mg/L",39.758206,-102.447148,"River/Stream"
"38","ARIK",2017-03-09,4.669,0.006,0.008,"mg/L",39.758206,-102.447148,"River/Stream"
"39","ARIK",2017-03-14,3.96,0.005,0.004,"mg/L",39.758206,-102.447148,"River/Stream"
"40","ARIK",2017-04-12,5.228,0.006,0.012,"mg/L",39.758206,-102.447148,"River/Stream"
"41","ARIK",2017-04-26,5.399,0.004,0.023,"mg/L",39.758206,-102.447148,"River/Stream"
"42","ARIK",2017-05-02,5.033,0.001,0.018,"mg/L",39.758206,-102.447148,"River/Stream"
"43","ARIK",2017-05-31,5.915,0.016,0.005,"mg/L",39.758206,-102.447148,"River/Stream"
"44","ARIK",2017-06-06,6.635,0.018,0.024,"mg/L",39.758206,-102.447148,"River/Stream"
"45","ARIK",2017-07-05,4.715,0.022,0.009,"mg/L",39.758206,-102.447148,"River/Stream"
"46","ARIK",2017-07-19,4.606,0.012,0.091,"mg/L",39.758206,-102.447148,"River/Stream"
"47","ARIK",2017-08-01,4.722,0.0461,0.036,"mg/L",39.758206,-102.447148,"River/Stream"
"48","ARIK",2017-08-16,4.434,0.0455,0.1038,"mg/L",39.758206,-102.447148,"River/Stream"
"49","ARIK",2017-09-05,5.144,0.0193,0.031,"mg/L",39.758206,-102.447148,"River/Stream"
"50","ARIK",2017-10-12,4.617,0.0273,0.021,"mg/L",39.758206,-102.447148,"River/Stream"
"51","ARIK",2017-10-24,5.138,0.0049,0.0325,"mg/L",39.758206,-102.447148,"River/Stream"
"52","ARIK",2017-11-07,5.487,0.0261,0.014,"mg/L",39.758206,-102.447148,"River/Stream"
"53","ARIK",2017-11-30,4.215,7e-04,0.026,"mg/L",39.758206,-102.447148,"River/Stream"
"54","ARIK",2017-12-05,4.014,0.0123,0.0035,"mg/L",39.758206,-102.447148,"River/Stream"
"55","ARIK",2017-12-20,3.202,0.0062,0.012,"mg/L",39.758206,-102.447148,"River/Stream"
"56","ARIK",2018-01-04,4.218,0.0955,0.028,"mg/L",39.758206,-102.447148,"River/Stream"
"57","ARIK",2018-01-18,3.313,0.0457,0.002,"mg/L",39.758206,-102.447148,"River/Stream"
"58","ARIK",2018-02-07,4.151,0.0201,0.009,"mg/L",39.758206,-102.447148,"River/Stream"
"59","ARIK",2018-02-15,3.607,0.0186,0.003,"mg/L",39.758206,-102.447148,"River/Stream"
"60","ARIK",2018-02-28,3.569,2.5479,0.005,"mg/L",39.758206,-102.447148,"River/Stream"
"61","ARIK",2018-03-06,4.109,0.0045,0.0304,"mg/L",39.758206,-102.447148,"River/Stream"
"62","ARIK",2018-03-13,4.323,0.0016,0.008,"mg/L",39.758206,-102.447148,"River/Stream"
"63","ARIK",2018-03-27,10.31,0.0027,0.012,"mg/L",39.758206,-102.447148,"River/Stream"
"64","ARIK",2018-04-03,8.74,0.0185,0.0216,"mg/L",39.758206,-102.447148,"River/Stream"
"65","ARIK",2018-04-18,3.049,0.012,0.031,"mg/L",39.758206,-102.447148,"River/Stream"
"66","ARIK",2018-05-15,6.038,0.0099,0.0979,"mg/L",39.758206,-102.447148,"River/Stream"
"67","ARIK",2018-05-30,6.133,0.0154,0.0593,"mg/L",39.758206,-102.447148,"River/Stream"
"68","ARIK",2018-06-06,4.793,0.0164,0.0678,"mg/L",39.758206,-102.447148,"River/Stream"
"69","ARIK",2018-06-13,3.801,0.0187,0.026,"mg/L",39.758206,-102.447148,"River/Stream"
"70","ARIK",2018-07-02,6.292,0.0015,0.034,"mg/L",39.758206,-102.447148,"River/Stream"
"71","ARIK",2018-07-12,4.474,0.0329,0.14,"mg/L",39.758206,-102.447148,"River/Stream"
"72","ARIK",2018-07-18,4.13,0.028,0.076,"mg/L",39.758206,-102.447148,"River/Stream"
"73","ARIK",2018-08-07,4.717,0.0305,0.2339,"mg/L",39.758206,-102.447148,"River/Stream"
"74","ARIK",2018-08-20,5.672,0.0034,0.1221,"mg/L",39.758206,-102.447148,"River/Stream"
"75","ARIK",2018-09-04,5.291,0.0182,0.01,"mg/L",39.758206,-102.447148,"River/Stream"
"76","ARIK",2018-10-02,3.54,0.0239,0.0893,"mg/L",39.758206,-102.447148,"River/Stream"
"77","ARIK",2019-05-14,5.695,0.008,0.11,"mg/L",39.758206,-102.447148,"River/Stream"
"78","ARIK",2019-06-18,5.656,0.0123,0.041,"mg/L",39.758206,-102.447148,"River/Stream"
"79","ARIK",2019-07-08,4.61433333333333,0.0162333333333333,0.0121333333333333,"mg/L",39.758206,-102.447148,"River/Stream"
"80","ARIK",2019-07-18,5.729,0.0036,0.2825,"mg/L",39.758206,-102.447148,"River/Stream"
"81","ARIK",2019-08-06,5.538,0.0103,0.081,"mg/L",39.758206,-102.447148,"River/Stream"
"82","ARIK",2019-08-19,5.478,0.0201,0.104,"mg/L",39.758206,-102.447148,"River/Stream"
"83","ARIK",2019-09-03,5.506,0.0085,0.3018,"mg/L",39.758206,-102.447148,"River/Stream"
"84","ARIK",2019-10-02,5.937,0.0025,0.14,"mg/L",39.758206,-102.447148,"River/Stream"
"85","ARIK",2019-11-05,6.0365,6e-04,0.306666666666667,"mg/L",39.758206,-102.447148,"River/Stream"
"86","ARIK",2019-12-12,3.988,0.0028,0.114,"mg/L",39.758206,-102.447148,"River/Stream"
"87","ARIK",2019-12-18,4.467,0.0206,0.107,"mg/L",39.758206,-102.447148,"River/Stream"
"88","BARC",2014-01-15,0.83,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"89","BARC",2014-02-11,0.94,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"90","BARC",2014-03-11,1.05,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"91","BARC",2014-04-15,0.54,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"92","BARC",2014-05-13,0.28,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"93","BARC",2014-06-03,0.393333333333333,0.02,0.002,"mg/L",29.675982,-82.008414,"Lake"
"94","BARC",2016-10-12,1.63466666666667,0.0025,0.0556666666666667,"mg/L",29.675982,-82.008414,"Lake"
"95","BARC",2016-11-02,1.88866666666667,0.00366666666666667,0.014,"mg/L",29.675982,-82.008414,"Lake"
"96","BARC",2016-12-13,3.93533333333333,0.011,0.00166666666666667,"mg/L",29.675982,-82.008414,"Lake"
"97","BARC",2017-03-09,1.35333333333333,0.0025,0.0116666666666667,"mg/L",29.675982,-82.008414,"Lake"
"98","BARC",2017-04-05,1.74233333333333,0.0255,0.00566666666666667,"mg/L",29.675982,-82.008414,"Lake"
"99","BARC",2017-05-02,1.22466666666667,0.00533333333333333,0.011,"mg/L",29.675982,-82.008414,"Lake"
"100","BARC",2017-06-08,1.5706,0.0286,0.0098,"mg/L",29.675982,-82.008414,"Lake"
"101","BARC",2017-06-27,1.86233333333333,0.0136666666666667,0.0265333333333333,"mg/L",29.675982,-82.008414,"Lake"
"102","BARC",2017-08-02,1.88566666666667,0.0478333333333333,0.00283333333333333,"mg/L",29.675982,-82.008414,"Lake"
"103","BARC",2017-09-05,2.0166,0.01934,0.0092,"mg/L",29.675982,-82.008414,"Lake"
"104","BARC",2017-10-10,2.44566666666667,0.0213666666666667,0.03,"mg/L",29.675982,-82.008414,"Lake"
"105","BARC",2017-11-07,2.341,0.0331333333333333,0.00333333333333333,"mg/L",29.675982,-82.008414,"Lake"
"106","BARC",2017-12-05,2.44966666666667,0.0096,0.011,"mg/L",29.675982,-82.008414,"Lake"
"107","BARC",2018-01-04,2.204,0.0118,0.021,"mg/L",29.675982,-82.008414,"Lake"
"108","BARC",2018-02-06,2.196,0.0172,0.001,"mg/L",29.675982,-82.008414,"Lake"
"109","BARC",2018-03-05,2.259,0.0379,0.001,"mg/L",29.675982,-82.008414,"Lake"
"110","BARC",2018-04-02,6.992,0.0938,0.0221,"mg/L",29.675982,-82.008414,"Lake"
"111","BARC",2018-06-05,2.739,0.0117,0.0208333333333333,"mg/L",29.675982,-82.008414,"Lake"
"112","BARC",2018-07-10,2.465,0.028,0.052,"mg/L",29.675982,-82.008414,"Lake"
"113","BARC",2018-07-31,2.76933333333333,0.0165666666666667,0.00666666666666667,"mg/L",29.675982,-82.008414,"Lake"
"114","BARC",2018-09-05,2.33733333333333,0.0189333333333333,0.007,"mg/L",29.675982,-82.008414,"Lake"
"115","BARC",2018-10-01,2.166,0.0323,0.272,"mg/L",29.675982,-82.008414,"Lake"
"116","BARC",2019-05-08,3.369,0.0096,0.13705,"mg/L",29.675982,-82.008414,"Lake"
"117","BARC",2019-06-11,2.557,0.2302,0.3042,"mg/L",29.675982,-82.008414,"Lake"
"118","BARC",2019-07-08,2.369,0.0126,0.063,"mg/L",29.675982,-82.008414,"Lake"
"119","BARC",2019-08-13,2.262,0.0064,0.05,"mg/L",29.675982,-82.008414,"Lake"
"120","BARC",2019-09-10,2.498,0.01475,0.1844,"mg/L",29.675982,-82.008414,"Lake"
"121","BARC",2019-10-01,2.38,0.01,0.058,"mg/L",29.675982,-82.008414,"Lake"
"122","BARC",2019-11-04,2.097,0.0045,0.243,"mg/L",29.675982,-82.008414,"Lake"
"123","BARC",2019-12-09,2.562,0.0294,0.014,"mg/L",29.675982,-82.008414,"Lake"
"124","BIGC",2018-02-19,1.218,0.014,0.005,"mg/L",37.057672,-119.255375,"River/Stream"
"125","BIGC",2018-03-07,4.228,0.0186,0.018,"mg/L",37.057672,-119.255375,"River/Stream"
"126","BIGC",2018-03-13,3.13,0.0107,0.009,"mg/L",37.057672,-119.255375,"River/Stream"
"127","BIGC",2018-03-28,7.446,0.0215,0.019,"mg/L",37.057672,-119.255375,"River/Stream"
"128","BIGC",2018-04-03,6.11,0.0387,0.0203,"mg/L",37.057672,-119.255375,"River/Stream"
"129","BIGC",2018-04-10,3.001,0.0222,0.1461,"mg/L",37.057672,-119.255375,"River/Stream"
"130","BIGC",2018-04-23,2.091,0.0577,0.0292,"mg/L",37.057672,-119.255375,"River/Stream"
"131","BIGC",2018-05-14,1.88,0.0082,0.0443,"mg/L",37.057672,-119.255375,"River/Stream"
"132","BIGC",2018-05-21,1.708,0.0075,0.0566,"mg/L",37.057672,-119.255375,"River/Stream"
"133","BIGC",2018-05-29,1.719,0.0109,0.0645,"mg/L",37.057672,-119.255375,"River/Stream"
"134","BIGC",2018-06-04,1.56,0.0135,0.0602,"mg/L",37.057672,-119.255375,"River/Stream"
"135","BIGC",2018-06-05,1.613,0.0207,0.0372,"mg/L",37.057672,-119.255375,"River/Stream"
"136","BIGC",2018-06-13,1.652,0.0045,0.0094,"mg/L",37.057672,-119.255375,"River/Stream"
"137","BIGC",2018-06-25,1.583,0.0171333333333333,0.0265666666666667,"mg/L",37.057672,-119.255375,"River/Stream"
"138","BIGC",2018-07-02,1.642,0.0122,0.082,"mg/L",37.057672,-119.255375,"River/Stream"
"139","BIGC",2018-08-14,1.348,0.0091,0.021,"mg/L",37.057672,-119.255375,"River/Stream"
"140","BIGC",2018-09-11,12.1,0.0086,0.025,"mg/L",37.057672,-119.255375,"River/Stream"
"141","BIGC",2018-09-18,1.07946666666667,0.0216333333333333,0.039,"mg/L",37.057672,-119.255375,"River/Stream"
"142","BIGC",2018-10-09,1.398,0.0351,0.222,"mg/L",37.057672,-119.255375,"River/Stream"
"143","BIGC",2019-04-29,2.02333333333333,0.0049,0.0538333333333333,"mg/L",37.057672,-119.255375,"River/Stream"
"144","BIGC",2019-05-07,2.248,0.0119,0.0752,"mg/L",37.057672,-119.255375,"River/Stream"
"145","BIGC",2019-05-22,2.795,0.0213,0.1586,"mg/L",37.057672,-119.255375,"River/Stream"
"146","BIGC",2019-05-28,2.329,0.0227,0.16,"mg/L",37.057672,-119.255375,"River/Stream"
"147","BIGC",2019-06-24,1.698,0.012,0.3002,"mg/L",37.057672,-119.255375,"River/Stream"
"148","BIGC",2019-07-01,1.74466666666667,0.0140333333333333,0.218066666666667,"mg/L",37.057672,-119.255375,"River/Stream"
"149","BIGC",2019-07-15,1.68,0.017,0.2621,"mg/L",37.057672,-119.255375,"River/Stream"
"150","BIGC",2019-09-04,1.662,0.0075,0.2729,"mg/L",37.057672,-119.255375,"River/Stream"
"151","BIGC",2019-09-10,4.662,0.0103,0.2404,"mg/L",37.057672,-119.255375,"River/Stream"
"152","BIGC",2019-09-18,1.451,0.0053,0.2951,"mg/L",37.057672,-119.255375,"River/Stream"
"153","BIGC",2019-10-08,1.253,0.0059,0.082,"mg/L",37.057672,-119.255375,"River/Stream"
"154","BIGC",2019-12-04,5.82233333333333,0.00326666666666667,0.0456666666666667,"mg/L",37.057672,-119.255375,"River/Stream"
"155","BLDE",2018-03-13,2.254,0.0847,0.045,"mg/L",44.953606,-110.589396,"River/Stream"
"156","BLDE",2018-04-03,6.018,0.0836,0.1149,"mg/L",44.953606,-110.589396,"River/Stream"
"157","BLDE",2018-04-17,5.514,0.0232,0.0793,"mg/L",44.953606,-110.589396,"River/Stream"
"158","BLDE",2018-05-01,7.997,0.0127,0.083,"mg/L",44.953606,-110.589396,"River/Stream"
"159","BLDE",2018-05-09,7.047,0.0045,0.0745,"mg/L",44.953606,-110.589396,"River/Stream"
"160","BLDE",2018-05-15,5.349,0.0057,0.1131,"mg/L",44.953606,-110.589396,"River/Stream"
"161","BLDE",2018-05-22,5.611,0.0041,0.0705,"mg/L",44.953606,-110.589396,"River/Stream"
"162","BLDE",2018-05-29,4.638,0.003,0.1372,"mg/L",44.953606,-110.589396,"River/Stream"
"163","BLDE",2018-06-05,3.622,0.0038,0.062,"mg/L",44.953606,-110.589396,"River/Stream"
"164","BLDE",2018-06-12,3.311,0.0042,0.0048,"mg/L",44.953606,-110.589396,"River/Stream"
"165","BLDE",2018-06-19,4.917,0.0304,0.0268,"mg/L",44.953606,-110.589396,"River/Stream"
"166","BLDE",2018-06-25,3.132,0.0017,0.0333,"mg/L",44.953606,-110.589396,"River/Stream"
"167","BLDE",2018-07-02,2.861,0.0037,0.076,"mg/L",44.953606,-110.589396,"River/Stream"
"168","BLDE",2018-07-10,2.238,0.0019,0.1,"mg/L",44.953606,-110.589396,"River/Stream"
"169","BLDE",2018-07-17,2.076,0.005,0.043,"mg/L",44.953606,-110.589396,"River/Stream"
"170","BLDE",2018-08-07,2.277,0.0209,0.041,"mg/L",44.953606,-110.589396,"River/Stream"
"171","BLDE",2018-09-04,2.146,0.0099,0.0489,"mg/L",44.953606,-110.589396,"River/Stream"
"172","BLDE",2018-09-17,2.487,0.0068,0.023,"mg/L",44.953606,-110.589396,"River/Stream"
"173","BLDE",2018-10-02,2.35,0.0402,0.0529,"mg/L",44.953606,-110.589396,"River/Stream"
"174","BLDE",2018-12-04,1.832,0.0173,0.0587,"mg/L",44.953606,-110.589396,"River/Stream"
"175","BLDE",2019-01-30,2.154,0.0408,0.052,"mg/L",44.953606,-110.589396,"River/Stream"
"176","BLDE",2019-02-05,2.15466666666667,0.0275333333333333,0.0542666666666667,"mg/L",44.953606,-110.589396,"River/Stream"
"177","BLDE",2019-03-05,2.056,0.0415,0.079,"mg/L",44.953606,-110.589396,"River/Stream"
"178","BLDE",2019-03-12,1.851,0.0379,0.258,"mg/L",44.953606,-110.589396,"River/Stream"
"179","BLDE",2019-05-02,6.307,0.0137,0.1019,"mg/L",44.953606,-110.589396,"River/Stream"
"180","BLDE",2019-05-07,6.394,0.0073,0.206,"mg/L",44.953606,-110.589396,"River/Stream"
"181","BLDE",2019-05-20,5.177,0.0159,0.2943,"mg/L",44.953606,-110.589396,"River/Stream"
"182","BLDE",2019-05-28,5.584,0.0179,0.0802,"mg/L",44.953606,-110.589396,"River/Stream"
"183","BLDE",2019-06-13,5.37233333333333,0.00905,0.0268666666666667,"mg/L",44.953606,-110.589396,"River/Stream"
"184","BLDE",2019-06-17,3.343,0.0107,0.0312,"mg/L",44.953606,-110.589396,"River/Stream"
"185","BLDE",2019-06-20,3.014,0.0106,0.1547,"mg/L",44.953606,-110.589396,"River/Stream"
"186","BLDE",2019-06-25,2.835,0.0135,0.0646,"mg/L",44.953606,-110.589396,"River/Stream"
"187","BLDE",2019-07-02,2.429,0.0133,0.0762,"mg/L",44.953606,-110.589396,"River/Stream"
"188","BLDE",2019-07-08,2.49,0.0133,0.1466,"mg/L",44.953606,-110.589396,"River/Stream"
"189","BLDE",2019-07-15,2.419,0.0148,0.2519,"mg/L",44.953606,-110.589396,"River/Stream"
"190","BLDE",2019-08-05,2.137,0.0152,0.301,"mg/L",44.953606,-110.589396,"River/Stream"
"191","BLDE",2019-08-12,2.423,0.0113,0.118,"mg/L",44.953606,-110.589396,"River/Stream"
"192","BLDE",2019-09-04,2.594,0.0084,0.2387,"mg/L",44.953606,-110.589396,"River/Stream"
"193","BLDE",2019-09-16,2.465,0.0086,0.2957,"mg/L",44.953606,-110.589396,"River/Stream"
"194","BLDE",2019-11-07,2.152,0.0152,0.181,"mg/L",44.953606,-110.589396,"River/Stream"
"195","BLDE",2019-11-12,2.142,0.0212,0.143,"mg/L",44.953606,-110.589396,"River/Stream"
"196","BLUE",2017-03-09,0.878,0.376,0.003,"mg/L",34.448448,-96.622796,"River/Stream"
"197","BLUE",2017-03-28,1.052,0.382,0.006,"mg/L",34.448448,-96.622796,"River/Stream"
"198","BLUE",2017-04-03,1.145,0.453,0.002,"mg/L",34.448448,-96.622796,"River/Stream"
"199","BLUE",2017-04-11,1.374,0.345,0.009,"mg/L",34.448448,-96.622796,"River/Stream"
"200","BLUE",2017-05-02,0.7881,0.435,0.021,"mg/L",34.448448,-96.622796,"River/Stream"
"201","BLUE",2017-05-03,1.417,0.402,0.004,"mg/L",34.448448,-96.622796,"River/Stream"
"202","BLUE",2017-05-11,0.9106,0.459,0.008,"mg/L",34.448448,-96.622796,"River/Stream"
"203","BLUE",2017-05-22,2.736,0.371,0.058,"mg/L",34.448448,-96.622796,"River/Stream"
"204","BLUE",2017-05-31,1.392,0.423,0.004,"mg/L",34.448448,-96.622796,"River/Stream"
"205","BLUE",2017-06-13,1.016,0.271,0.002,"mg/L",34.448448,-96.622796,"River/Stream"
"206","BLUE",2017-06-19,1.474,0.448,0.025,"mg/L",34.448448,-96.622796,"River/Stream"
"207","BLUE",2017-06-27,0.9791,0.435,0.3001,"mg/L",34.448448,-96.622796,"River/Stream"
"208","BLUE",2017-07-25,0.9915,0.303,0.0776,"mg/L",34.448448,-96.622796,"River/Stream"
"209","BLUE",2017-07-31,1.007,0.3314,0.0879,"mg/L",34.448448,-96.622796,"River/Stream"
"210","BLUE",2017-08-15,0.84845,0.3807,0.05645,"mg/L",34.448448,-96.622796,"River/Stream"
"211","BLUE",2017-08-16,0.9376,0.3744,0.0788,"mg/L",34.448448,-96.622796,"River/Stream"
"212","BLUE",2017-09-12,0.9573,0.3623,0.003,"mg/L",34.448448,-96.622796,"River/Stream"
"213","BLUE",2017-10-10,0.8433,0.432,0.032,"mg/L",34.448448,-96.622796,"River/Stream"
"214","BLUE",2017-10-11,0.9161,0.43865,0.0245,"mg/L",34.448448,-96.622796,"River/Stream"
"215","BLUE",2017-11-20,0.7157,0.4001,0.002,"mg/L",34.448448,-96.622796,"River/Stream"
"216","BLUE",2017-11-21,0.7785,1.0994,0.023,"mg/L",34.448448,-96.622796,"River/Stream"
"217","BLUE",2017-12-12,0.668,0.4702,0.027,"mg/L",34.448448,-96.622796,"River/Stream"
"218","BLUE",2017-12-14,0.6161,0.5141,0.013,"mg/L",34.448448,-96.622796,"River/Stream"
"219","BLUE",2018-01-09,0.4366,0.5155,0.012,"mg/L",34.448448,-96.622796,"River/Stream"
"220","BLUE",2018-02-07,0.8998,0.4685,0.007,"mg/L",34.448448,-96.622796,"River/Stream"
"221","BLUE",2018-02-13,0.7806,0.4521,0.003,"mg/L",34.448448,-96.622796,"River/Stream"
"222","BLUE",2018-03-08,1.144,0.0096,0.032,"mg/L",34.448448,-96.622796,"River/Stream"
"223","BLUE",2018-03-13,1.346,0.2915,0.067,"mg/L",34.448448,-96.622796,"River/Stream"
"224","BLUE",2018-04-02,7.437,0.3106,0.0639,"mg/L",34.448448,-96.622796,"River/Stream"
"225","BLUE",2018-04-17,1.335,0.2011,0.0301,"mg/L",34.448448,-96.622796,"River/Stream"
"226","BLUE",2018-05-02,1.395,0.3648,0.005,"mg/L",34.448448,-96.622796,"River/Stream"
"227","BLUE",2018-05-08,1.924,0.3701,0.0856,"mg/L",34.448448,-96.622796,"River/Stream"
"228","BLUE",2018-05-09,1.522,0.342,0.006,"mg/L",34.448448,-96.622796,"River/Stream"
"229","BLUE",2018-05-21,0.9126,0.359,0.0626,"mg/L",34.448448,-96.622796,"River/Stream"
"230","BLUE",2018-05-29,0.824,0.3769,0.033,"mg/L",34.448448,-96.622796,"River/Stream"
"231","BLUE",2018-06-12,0.8412,0.371,0.0282,"mg/L",34.448448,-96.622796,"River/Stream"
"232","BLUE",2018-06-19,0.9092,0.0055,0.0262,"mg/L",34.448448,-96.622796,"River/Stream"
"233","BLUE",2018-06-27,0.9395,0.4076,0.0201,"mg/L",34.448448,-96.622796,"River/Stream"
"234","BLUE",2018-07-10,0.761,0.4288,0.048,"mg/L",34.448448,-96.622796,"River/Stream"
"235","BLUE",2018-07-17,0.7652,0.4105,0.039,"mg/L",34.448448,-96.622796,"River/Stream"
"236","BLUE",2018-08-16,2.665,0.4541,0.062,"mg/L",34.448448,-96.622796,"River/Stream"
"237","BLUE",2018-08-28,0.8402,0.4516,0.0314,"mg/L",34.448448,-96.622796,"River/Stream"
"238","BLUE",2018-09-11,1.61,0.5207,0.041,"mg/L",34.448448,-96.622796,"River/Stream"
"239","BLUE",2018-10-23,1.794,0.4417,0.027,"mg/L",34.448448,-96.622796,"River/Stream"
"240","BLUE",2018-11-19,1.06,0.2738,0.0189,"mg/L",34.448448,-96.622796,"River/Stream"
"241","BLUE",2018-11-20,1.124,0.2544,0.0443,"mg/L",34.448448,-96.622796,"River/Stream"
"242","BLUE",2018-12-11,0.9896,0.3416,0.0771,"mg/L",34.448448,-96.622796,"River/Stream"
"243","BLUE",2018-12-13,0.9321,0.3323,0.05,"mg/L",34.448448,-96.622796,"River/Stream"
"244","BLUE",2019-01-29,0.9324,0.3723,0.015,"mg/L",34.448448,-96.622796,"River/Stream"
"245","BLUE",2019-02-13,2.366,0.3716,0.0232,"mg/L",34.448448,-96.622796,"River/Stream"
"246","BLUE",2019-02-19,1.056,0.3551,0.069,"mg/L",34.448448,-96.622796,"River/Stream"
"247","BLUE",2019-03-19,1.235,0.1719,0.071,"mg/L",34.448448,-96.622796,"River/Stream"
"248","BLUE",2019-03-21,1.184,0.1487,0.073,"mg/L",34.448448,-96.622796,"River/Stream"
"249","BLUE",2019-04-04,1.176,0.2521,0.059,"mg/L",34.448448,-96.622796,"River/Stream"
"250","BLUE",2019-04-09,1.302,0.2038,0.0884,"mg/L",34.448448,-96.622796,"River/Stream"
"251","BLUE",2019-05-07,1.90266666666667,0.454533333333333,0.1695,"mg/L",34.448448,-96.622796,"River/Stream"
"252","BLUE",2019-05-13,2.445,0.3816,0.0577,"mg/L",34.448448,-96.622796,"River/Stream"
"253","BLUE",2019-05-15,1.588,0.4506,0.1627,"mg/L",34.448448,-96.622796,"River/Stream"
"254","BLUE",2019-05-29,1.311,0.5025,0.0317,"mg/L",34.448448,-96.622796,"River/Stream"
"255","BLUE",2019-05-30,1.29,0.474,0.1301,"mg/L",34.448448,-96.622796,"River/Stream"
"256","BLUE",2019-06-11,2.58933333333333,0.4413,0.0665666666666667,"mg/L",34.448448,-96.622796,"River/Stream"
"257","BLUE",2019-06-17,1.142,0.4672,0.0238,"mg/L",34.448448,-96.622796,"River/Stream"
"258","BLUE",2019-06-27,1.672,0.4471,0.2743,"mg/L",34.448448,-96.622796,"River/Stream"
"259","BLUE",2019-07-09,0.9494,0.4193,0.1687,"mg/L",34.448448,-96.622796,"River/Stream"
