"","DATE_COL","DOC","UNITS","SITE_ID","ECO_TYPE","LAT","LON","NO3 as N","PO4 as P"
"425",2014-10-16,0.46,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.3645997868673,0.00136268763576
"426",2014-10-23,0.43,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.3580165406196,0.00514104880764
"427",2015-06-18,0.73,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.2631897808389,0.0179627006532
"428",2015-06-25,0.53,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.2473619760306,0.0192015075948
"429",2015-07-02,0.52,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.2220094745235,0.013936578093
"430",2015-07-09,0.64,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.2318143093605,0.0151753850346
"431",2015-07-23,0.38,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.1507143183516,0.0105298590036
"432",2015-08-06,0.33,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0836212342527,0.0102201572682
"433",2015-08-20,0.54,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0627509429568,0.0058843329726
"434",2015-08-27,0.42,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0537865225344,0.0114589642098
"435",2015-09-10,0.84,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0984685555773,0.003097017354
"436",2015-10-08,0.51,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.222709819869,0.0136268763576
"437",2015-10-20,0.38,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.2546455676238,0.007742543385
"438",2016-07-07,0.7869,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.204202633837886,0.00224533758165
"439",2016-07-14,0.309,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.143990862965731,0.001529926572876
"440",2016-07-21,0.3555,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.112529809286111,0.001096344143316
"441",2016-07-28,0.4994,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0461197019681424,0.001762202874426
"442",2016-08-11,0.4508,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0578506265743365,0.00105298590036
"443",2016-08-18,0.5371,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0135539235405306,0.002669628959148
"444",2016-08-25,0.532,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.123440769561793,0.001090150108608
"445",2016-09-01,0.5331,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.22295424039458,0.0012388069416
"446",2016-09-08,0.3303,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.320280952920576,0.003595637147994
"447",2016-09-22,0.4793,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.310137991350769,0.002935972451592
"448",2016-09-29,0.3693,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.29780392933303,0.001879889533878
"449",2016-11-21,0.532,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.104300191200209,0.001536120607584
"450",2017-06-22,0.5193,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0248489532036855,0.001833434273568
"451",2017-06-29,0.5048,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0158129574869754,0.002440449674952
"452",2017-07-06,0.383,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0248489532036855,0.00277183053183
"453",2017-07-13,0.2994,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0248489532036855,0.002375412310518
"454",2017-07-20,0.3099,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0158129574869754,0.002158621095738
"455",2017-07-27,0.3818,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.029366881027506,0.002623173698838
"456",2017-08-10,0.3636,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0316259149739508,0.005323772831526
"457",2017-08-24,0.4246,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0271079871501303,0.00452164533684
"458",2017-08-31,0.3161,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0135539235405306,0.003264256291116
"459",2017-09-14,0.5538,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0135539235405306,0.003214704013452
"460",2017-09-21,0.3529,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0180719914334202,0.003645189425658
"461",2017-09-28,0.4065,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0225899192572407,0.0048003768987
"462",2018-06-19,0.7,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.250003398535688,0.016649565295104
"463",2018-06-26,0.59,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.210002893989317,0.011756277875784
"464",2018-07-03,0.52,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.160002158254552,0.008600417192058
"465",2018-07-10,0.5,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.120001653708181,0.006624520120206
"466",2018-07-17,0.77,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.070000917973416,0.004425637798866
"467",2018-07-24,0.81,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0400005045463707,0.008092506346002
"468",2018-07-31,0.83,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0600008268540906,0.004184070445254
"469",2018-08-07,0.92,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.110001422519787,0.002846158948326
"470",2018-08-16,0.88,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.160002158254552,0.00515653389441
"471",2018-08-23,0.9,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.190002571681597,0.011697434546058
"472",2018-08-30,0.54,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.210002893989317,0.015296168711406
"473",2018-09-06,0.55,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.220002985108642,0.017395946477418
"474",2018-09-12,0.52,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.260003629724082,0.014398033678746
"475",2018-09-20,0.61,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.270003720843408,0.022196323376118
"476",2018-09-25,0.55,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.270003720843408,0.00899683541337
"477",2019-07-02,1.04,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.330004547697498,0.029093381023476
"478",2019-07-11,0.71,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.270003720843408,0.024896922508806
"479",2019-07-18,0.67,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.210002893989317,0.017247289644426
"480",2019-08-01,0.54,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.160002158254552,0.01619740076142
"481",2019-08-08,0.64,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.130001744827507,0.009898067463384
"482",2019-08-15,0.89,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.200002802869992,0.008696424730032
"483",2019-08-20,0.84,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.180002480562272,0.020096545610106
"484",2019-08-29,0.65,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.140001976015901,0.015296168711406
"485",2019-09-05,0.73,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.120001653708181,0.008696424730032
"486",2019-09-12,0.77,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.180002480562272,0.015596579394744
"487",2019-09-19,0.74,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.190002571681597,0.014995758028068
"488",2019-09-24,0.77,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.170002389442946,0.012298255912734
"489",2019-10-03,0.69,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.150002067135226,0.016795125110742
"490",2020-06-25,0.693,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0677698978407912,0.023394869092116
"491",2020-07-07,0.5704,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.049697906407371,0.021295091326104
"492",2020-07-23,0.5341,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0248489532036855,0.022196323376118
"493",2020-08-04,0.6399,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.0248489532036855,0.01709553579408
"494",2020-08-27,0.6653,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.029366881027506,0.027894835307478
"495",2020-09-10,0.6998,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.049697906407371,0.029093381023476
"496",2020-09-24,0.61,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.049697906407371,0.030595434440166
"497",2020-10-08,0.67,"mg/L","NWT_GreenLake_Outlet","River/Stream",40.0536706761558,-105.627913103381,0.029366881027506,0.04049350190355
"498",2000-06-08,0.72,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.2141656066539,0.0065037364434
"499",2005-05-06,2.37,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,1.2338684297019,0.0071231399142
"500",2005-05-12,2.18,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.5901109881183,0.0055746312372
"501",2005-05-19,2.18,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.2595479850423,0.0052649295018
"502",2005-05-26,0.81,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.4139040991905,0.004645526031
"503",2005-06-03,0.77,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.3325239700434,0.0049552277664
"504",2005-08-25,1.21,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1263423003282,0.0111492624744
"505",2008-05-22,3.9129,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.495624596175513,0.011997845229396
"506",2008-05-29,2.856,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.284181932224917,0.011997845229396
"507",2008-06-12,1.506,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.335010196019925,0.010198478146722
"508",2008-06-19,1.053,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.247135064138658,0.011997845229396
"509",2008-07-03,0.677,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.12559993426197,0.007497879014034
"510",2008-07-10,0.521,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.098039944225854,0.01049888883006
"511",2008-07-17,0.538,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.097814433024603,0.008999932430724
"512",2008-07-24,0.4056,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.08493788350224,0.01049888883006
"513",2008-08-07,0.406,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.071835822778626,0.017996767844094
"514",2008-09-18,0.8592,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.110690982546966,0.012598666596072
"515",2009-05-21,2.503,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.288022626099639,0.002700599132688
"516",2009-05-28,1.5401,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.2333550691206,0.00240018844935
"517",2009-06-11,0.947,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.210086795361708,0.00240018844935
"518",2009-06-25,0.5652,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.127408225944051,0.002099777766012
"519",2009-07-09,0.3415,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.06370341262668,0.00240018844935
"520",2009-07-23,0.3937,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.041114473852923,0.00329832348201
"521",2009-07-30,0.4711,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.04246894175112,0.002099777766012
"522",2009-08-06,0.7316,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.041565496255425,0.002682017028564
"523",2009-09-03,0.2869,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.032755151809035,0.003598734165348
"524",2009-09-10,0.592,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.026429632648479,0.00329832348201
"525",2009-09-17,0.356,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.045406190130147,0.002700599132688
"526",2010-06-03,0.9946,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.211668175151847,0.003738099946278
"527",2010-06-17,0.819,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.135540636095997,0.006537803634294
"528",2010-06-24,0.3964,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.109109602756827,0.009300343114062
"529",2010-07-15,0.3682,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.035917911389313,0.00421194360144
"530",2010-08-12,0.467,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.014005506219309,0.002468322831138
"531",2010-08-19,0.2749,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.031819490427447,0.002468322831138
"532",2010-08-26,0.2418,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.028915858625004,0.003001009816026
"533",2010-09-02,0.6016,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.020105514178614,0.002316568980792
"534",2010-09-16,0.2664,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.075224093560155,0.002935972451592
"535",2011-06-07,0.9616,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.115660633118634,0.00538881019596
"536",2011-06-14,0.7133,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.317163995925894,0.00548172071658
"537",2011-06-21,0.6227,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.248489532036855,0.00617854962123
"538",2011-07-05,0.2695,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.152481990003642,0.00305056209369
"539",2011-07-12,0.2095,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.097136498730159,0.005562243167784
"540",2011-07-19,0.2428,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.112950296631549,0.003595637147994
"541",2011-07-26,0.1528,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.091037891461545,0.002858547017742
"542",2011-08-02,0.3164,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.075902027854599,0.003320002603488
"543",2011-08-09,0.8787,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.064381346921124,0.002459031779076
"544",2011-09-06,0.1664,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.035014465893618,0.004131421150236
"545",2011-09-13,0.1522,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.029366881027506,0.001467986225796
"546",2012-05-15,1.43,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.231113964015,0.0083619468558
"547",2012-05-22,0.68,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1840507567974,0.0058843329726
"548",2012-05-29,0.64,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1703239880256,0.004645526031
"549",2012-06-12,0.52,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1350265826124,0.0024776138832
"550",2012-06-19,0.58,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1029507657885,0.0027873156186
"551",2012-06-26,0.38,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0855822012201,0.0021679121478
"552",2013-05-16,3.08,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.4741337989035,0.0021679121478
"553",2013-05-23,2.17,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1595386697049,0.0027873156186
"554",2013-05-30,1.24,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.3948547057929,0.0024776138832
"555",2013-06-06,1.08,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.3311232793524,0.0043358242956
"556",2013-07-04,0.4,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1023904895121,0.003097017354
"557",2013-07-25,0.38,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0467830690794,0.0021679121478
"558",2013-08-22,0.29,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.063031081095,0.0018582104124
"559",2013-09-05,0.19,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0740965375539,0.0024776138832
"560",2014-06-05,0.81,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.2801381382,0.0034067190894
"561",2014-06-12,0.59,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.2168269189668,0.00368545065126
"562",2014-06-19,0.34,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1986179399838,0.00114589642098
"563",2014-06-26,0.34,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1655616396762,0.00675149783172
"564",2014-07-03,0.32,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1217200210479,0.00235373318904
"565",2014-07-10,0.34,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.106452492516,0.00167238937116
"566",2014-07-17,0.33,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0987486937155,0.0023227630155
"567",2014-07-31,0.25,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0718554324483,0.00740187147606
"568",2014-08-14,0.21,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0409001681772,0.00631791540216
"569",2014-08-21,0.26,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0309552642711,0.00266343492444
"570",2014-08-28,0.23,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0313754714784,0.00514104880764
"571",2014-09-04,0.26,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0399196846935,0.00600821366676
"572",2014-09-11,0.19,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0409001681772,0.00461455585746
"573",2014-09-18,0.21,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0509851411524,0.00198209110656
"574",2014-09-25,0.54,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0352974054132,0.00461455585746
"575",2015-06-11,0.77,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.161079429465,0.0052649295018
"576",2015-06-18,0.38,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.1245214024299,0.0049552277664
"577",2015-06-25,0.41,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0843215795982,0.0024776138832
"578",2015-07-02,0.34,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0634512883023,0.0024776138832
"579",2015-08-06,0.21,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0180689099139,0.0034067190894
"580",2015-08-27,0.25,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0549070750872,0.0055746312372
"581",2015-09-10,0.48,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0486039669777,0.0024776138832
"582",2016-06-02,0.7519,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.104320193063277,0.001096344143316
"583",2016-06-09,0.4987,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.218347971008878,0.00125429202837
"584",2016-06-16,0.4627,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.145325721194254,0.001418433948132
"585",2016-06-23,0.4408,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0942650267859814,0.002424964588182
"586",2016-06-30,0.8448,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0880521231569818,0.001746717787656
"587",2016-07-07,0.4741,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0266336012269024,0.001836531290922
"588",2016-07-14,0.4797,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.001483471312566
"589",2016-07-21,0.434,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0184013498425019,0.000947687310324
"590",2016-07-28,0.3713,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.00959034707148717,0.001356493601052
"591",2016-08-04,0.2424,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0104573606023093,0.001229515889538
"592",2016-08-11,0.2721,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0121864012050935,0.001461792191088
"593",2016-08-18,0.4458,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0192523254649121,0.001012724674758
"594",2016-08-25,0.4325,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0280951799422402,0.001694068492638
"595",2016-09-01,0.1897,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0388254231049701,0.00052649295018
"596",2016-09-08,0.3066,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0220071759021571,0.002610785629422
"597",2017-06-15,0.4391,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0316259990153923,0.00222985249488
"598",2017-06-22,0.4125,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0180719914334202,0.003254965239054
"599",2017-06-29,0.4719,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0158129995076961,0.002685114045918
"600",2017-07-06,0.5726,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0112949876424342,0.001461792191088
"601",2017-07-13,0.2953,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0112949876424342,0.003586346095932
"602",2017-07-20,0.3727,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.0090359957167101,0.00207500162718
"603",2017-07-27,0.4702,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0.00451799785835505,0.00266343492444
"604",2017-08-03,0.3309,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.00253955423028
"605",2017-08-10,0.2109,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.003905338883394
"606",2017-08-17,0.1795,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.004193361497316
"607",2017-08-24,0.4721,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.003570861009162
"608",2017-08-31,0.1818,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.001737426735594
"609",2017-09-12,0.1324,"mg/L","NWT_MartinelliBasin_Outlet","River/Stream",40.0506020197246,-105.595805026708,0,0.003462465401772
