"","SITE_ID","DATE_COL","DOC","NO3 as N","TP","UNITS","LAT","LON","ECO_TYPE"
"1",126841,1985-11-05,0.0057,0.3,0.1,"mg/L",43.294298,-74.42906,"Lake"
"2",81320,1985-11-07,0.0074,0.9,0.1,"mg/L",43.100871,-79.022155,"Lake"
"3",122514,1988-06-23,0.0082,0.3,0.7,"mg/L",41.764469,-74.652792,"Lake"
"4",126841,1985-06-04,0.005,0.2,0.1,"mg/L",43.294298,-74.42906,"Lake"
"5",7339,1988-11-01,0.0091,0.1,0.1,"mg/L",42.144158,-73.595613,"Lake"
"6",52107,1988-11-04,0.0152,0.1,0.1,"mg/L",41.753783,-74.652842,"Lake"
"7",62330,1988-06-20,0.0042,0.4,0.1,"mg/L",41.60558,-73.916516,"Lake"
"8",81320,1985-06-06,0.0062,0.1,0.3,"mg/L",43.100871,-79.022155,"Lake"
"9",827,2007-10-03,0.00599,0.028,0.046,"mg/L",43.053693,-89.419354,"Lake"
"10",2746,2001-08-29,0.01282,0.005,0.019,"mg/L",43.287495,-89.652158,"Lake"
"11",156,2010-10-06,0.0062,0.1,0.059,"mg/L",43.973548,-94.647752,"Lake"
"12",156,2011-04-21,0.0044,0.73,0.077,"mg/L",43.973548,-94.647752,"Lake"
"13",260,2009-05-19,0.014,0.1,0.019,"mg/L",47.870349,-91.792153,"Lake"
"14",260,2009-07-14,0.013,0.05,0.022,"mg/L",47.870349,-91.792153,"Lake"
"15",687,2011-04-18,0.0047,0.75,0.035,"mg/L",45.398927,-94.306418,"Lake"
"16",758,2009-05-27,0.016,0.08,0.142,"mg/L",45.355494,-96.137309,"Lake"
"17",758,2009-07-21,0.016,0.11,0.311,"mg/L",45.355494,-96.137309,"Lake"
"18",902,2010-04-29,0.011,0.61,0.03,"mg/L",44.188742,-93.801028,"Lake"
"19",902,2010-10-06,0.0097,0.06,0.075,"mg/L",44.188742,-93.801028,"Lake"
"20",902,2011-04-21,0.0095,0.62,0.073,"mg/L",44.188742,-93.801028,"Lake"
"21",906,1994-02-21,0.00448,0.02,0.016,"mg/L",46.008637,-89.699786,"Lake"
"22",906,2007-06-19,0.00302,0.003,0.008,"mg/L",46.008637,-89.699786,"Lake"
"23",1061,2010-05-24,0.0077,0.08,0.019,"mg/L",45.378561,-92.821399,"Lake"
"24",1061,2011-04-20,0.008,0.23,0.037,"mg/L",45.378561,-92.821399,"Lake"
"25",1822,2010-04-29,0.012,0.15,0.038,"mg/L",44.981298,-94.426586,"Lake"
"26",1822,2011-04-18,0.0097,0.2,0.067,"mg/L",44.981298,-94.426586,"Lake"
"27",2151,1991-09-19,0.00796,0.05,0.009,"mg/L",47.942076,-92.063325,"Lake"
"28",3060,1991-09-17,0.00668,0.06,0.007,"mg/L",48.009896,-91.968969,"Lake"
"29",4625,1998-06-17,0.00519,0,0.014,"mg/L",46.036814,-89.629758,"Lake"
"30",4664,1994-11-15,0.00268,0.022,0.012,"mg/L",46.043693,-89.673305,"Lake"
"31",33244,2009-05-19,0.0086,0.06,0.012,"mg/L",47.820614,-90.691802,"Lake"
"32",54660,2011-05-09,0.004,0.17,0.036,"mg/L",46.96561,-95.121864,"Lake"
"33",65948,2009-07-08,0.0058,1.5,0.017,"mg/L",45.082405,-94.786436,"Lake"
"34",65948,2009-10-12,0.0052,1.1,0.023,"mg/L",45.082405,-94.786436,"Lake"
"35",65948,2010-07-20,0.006,1.9,0.012,"mg/L",45.082405,-94.786436,"Lake"
"36",65948,2010-10-04,0.0061,1.5,0.029,"mg/L",45.082405,-94.786436,"Lake"
"37",65948,2011-08-03,0.0065,1.6,0.017,"mg/L",45.082405,-94.786436,"Lake"
"38",65948,2011-10-26,0.0053,2,0.024,"mg/L",45.082405,-94.786436,"Lake"
"39",827,2001-08-28,0.00865,0.011,0.039,"mg/L",43.053693,-89.419354,"Lake"
"40",827,2008-02-18,0.00484,0.41,0.041,"mg/L",43.053693,-89.419354,"Lake"
"41",827,2008-10-06,0.00496,0.001,0.031,"mg/L",43.053693,-89.419354,"Lake"
"42",5371,2009-08-05,0.00501,0,0.07,"mg/L",43.107725,-89.422733,"Lake"
"43",156,2010-04-29,0.0076,0.49,0.041,"mg/L",43.973548,-94.647752,"Lake"
"44",260,2011-05-10,0.0133,0.11,0.02,"mg/L",47.870349,-91.792153,"Lake"
"45",474,2009-10-13,0.011,0.15,0.173,"mg/L",44.404672,-96.358175,"Lake"
"46",557,2011-04-18,0.0055,0.23,0.026,"mg/L",45.814126,-94.636243,"Lake"
"47",609,2009-05-19,0.0037,0.07,0.01,"mg/L",47.87027,-90.172705,"Lake"
"48",687,2009-10-05,0.006,0.06,0.051,"mg/L",45.398927,-94.306418,"Lake"
"49",687,2010-04-29,0.0066,0.21,0.049,"mg/L",45.398927,-94.306418,"Lake"
"50",758,2011-04-19,0.0116,0.25,0.313,"mg/L",45.355494,-96.137309,"Lake"
"51",758,2011-10-26,0.0123,0.22,0.302,"mg/L",45.355494,-96.137309,"Lake"
"52",906,1992-08-24,0.0033,0.002,0.003,"mg/L",46.008637,-89.699786,"Lake"
"53",1045,2009-05-20,0.0062,0.14,0.025,"mg/L",47.189136,-95.217931,"Lake"
"54",1061,2011-11-03,0.0083,0.06,0.046,"mg/L",45.378561,-92.821399,"Lake"
"55",1071,1991-09-24,0.00401,0.01,0.011,"mg/L",47.870046,-90.908458,"Lake"
"56",1128,2005-04-19,0.009,0.047,0.019,"mg/L",45.446934,-88.438141,"Lake"
"57",1128,2005-05-23,0.0085,0.0125,0.01,"mg/L",45.446934,-88.438141,"Lake"
"58",1128,2005-06-27,0.0065,0.0125,0.0035,"mg/L",45.446934,-88.438141,"Lake"
"59",1128,2005-08-29,0.0064,0.0125,0.016,"mg/L",45.446934,-88.438141,"Lake"
"60",1128,2005-09-22,0.0094,0.0125,0.013,"mg/L",45.446934,-88.438141,"Lake"
"61",1128,2005-10-25,0.0065,0.049,0.026,"mg/L",45.446934,-88.438141,"Lake"
"62",1128,2006-04-26,0.007,0.086,0.022,"mg/L",45.446934,-88.438141,"Lake"
"63",1128,2006-05-30,0.0072,0.044,0.011,"mg/L",45.446934,-88.438141,"Lake"
"64",1128,2006-06-22,0.0094,0.0125,0.015,"mg/L",45.446934,-88.438141,"Lake"
"65",1128,2006-07-27,0.01,0.0125,0.025,"mg/L",45.446934,-88.438141,"Lake"
"66",1128,2006-08-29,0.0052,0.0125,0.013,"mg/L",45.446934,-88.438141,"Lake"
"67",1128,2006-09-27,0.0066,0.0125,0.019,"mg/L",45.446934,-88.438141,"Lake"
"68",1128,2006-10-30,0.0072,0.034,0.032,"mg/L",45.446934,-88.438141,"Lake"
"69",1128,2006-11-29,0.0066,0.07,0.019,"mg/L",45.446934,-88.438141,"Lake"
"70",1128,2007-04-25,0.0051,0.046,0.022,"mg/L",45.446934,-88.438141,"Lake"
"71",1128,2007-05-29,0.0072,0.03,0.05,"mg/L",45.446934,-88.438141,"Lake"
"72",1128,2007-06-26,0.0074,0.05,0.04,"mg/L",45.446934,-88.438141,"Lake"
"73",1128,2007-07-23,0.0081,0.01,0.05,"mg/L",45.446934,-88.438141,"Lake"
"74",1128,2007-08-21,0.0079,0.01,0.06,"mg/L",45.446934,-88.438141,"Lake"
"75",1128,2007-09-24,0.009,0.01,0.11,"mg/L",45.446934,-88.438141,"Lake"
"76",1128,2007-10-29,0.0079,0.01,0.06,"mg/L",45.446934,-88.438141,"Lake"
"77",1128,2007-11-13,0.0074,0.02,0.04,"mg/L",45.446934,-88.438141,"Lake"
"78",1128,2008-05-27,0.0075,0.15,0.005,"mg/L",45.446934,-88.438141,"Lake"
"79",1128,2008-06-16,0.0083,0.15,0.005,"mg/L",45.446934,-88.438141,"Lake"
"80",1128,2008-07-29,0.0079,0.15,0.005,"mg/L",45.446934,-88.438141,"Lake"
"81",1128,2008-08-26,0.0083,0.15,0.005,"mg/L",45.446934,-88.438141,"Lake"
"82",1128,2008-09-29,0.0079,0.15,0.019,"mg/L",45.446934,-88.438141,"Lake"
"83",1128,2008-10-27,0.0092,0.15,0.047,"mg/L",45.446934,-88.438141,"Lake"
"84",1128,2008-11-18,0.0081,0.15,0.038,"mg/L",45.446934,-88.438141,"Lake"
"85",1128,2009-06-23,0.00803,0.01,0.01,"mg/L",45.446934,-88.438141,"Lake"
"86",1128,2009-07-27,0.0095,0.04,0.017,"mg/L",45.446934,-88.438141,"Lake"
"87",1128,2009-08-18,0.0093,0.01,0.007,"mg/L",45.446934,-88.438141,"Lake"
"88",1128,2009-09-30,0.0077,0.01,0.006,"mg/L",45.446934,-88.438141,"Lake"
"89",1128,2009-10-26,0.0084,0.05,0.042,"mg/L",45.446934,-88.438141,"Lake"
"90",1128,2009-11-17,0.0086,0.0125,0.036,"mg/L",45.446934,-88.438141,"Lake"
"91",1128,2010-04-12,0.0073,0.0125,0.027,"mg/L",45.446934,-88.438141,"Lake"
"92",1128,2010-05-26,0.0077,0.0125,0.025,"mg/L",45.446934,-88.438141,"Lake"
"93",1128,2010-06-14,0.008,0.0125,0.015,"mg/L",45.446934,-88.438141,"Lake"
"94",1128,2010-07-19,0.0086,0.0125,0.017,"mg/L",45.446934,-88.438141,"Lake"
"95",1128,2010-08-24,0.0079,0.0125,0.018,"mg/L",45.446934,-88.438141,"Lake"
"96",1128,2010-09-29,0.0079,0.0125,0.044,"mg/L",45.446934,-88.438141,"Lake"
"97",1128,2010-10-25,0.0089,0.0125,0.033,"mg/L",45.446934,-88.438141,"Lake"
"98",1128,2011-10-19,0.0093,0.025,0.018,"mg/L",45.446934,-88.438141,"Lake"
"99",1405,2005-04-20,0.0096,0.051,0.019,"mg/L",45.547602,-88.833577,"Lake"
"100",1405,2005-05-24,0.01,0.0125,0.014,"mg/L",45.547602,-88.833577,"Lake"
"101",1405,2005-08-29,0.0076,0.0125,0.013,"mg/L",45.547602,-88.833577,"Lake"
"102",1405,2005-09-22,0.0089,0.0125,0.0076,"mg/L",45.547602,-88.833577,"Lake"
"103",1405,2005-10-25,0.0061,0.043,0.023,"mg/L",45.547602,-88.833577,"Lake"
"104",1405,2006-04-26,0.0099,0.0125,0.029,"mg/L",45.547602,-88.833577,"Lake"
"105",1405,2006-05-30,0.013,0.0125,0.019,"mg/L",45.547602,-88.833577,"Lake"
"106",1405,2006-06-22,0.011,0.0125,0.02,"mg/L",45.547602,-88.833577,"Lake"
"107",1405,2006-07-27,0.01,0.0125,0.042,"mg/L",45.547602,-88.833577,"Lake"
"108",1405,2006-08-29,0.0068,0.0125,0.012,"mg/L",45.547602,-88.833577,"Lake"
"109",1405,2006-09-27,0.0088,0.0125,0.018,"mg/L",45.547602,-88.833577,"Lake"
"110",1405,2006-10-30,0.0073,0.0125,0.044,"mg/L",45.547602,-88.833577,"Lake"
"111",1405,2006-11-29,0.0072,0.036,0.022,"mg/L",45.547602,-88.833577,"Lake"
"112",1405,2007-04-25,0.0064,0.0125,0.029,"mg/L",45.547602,-88.833577,"Lake"
"113",1405,2007-05-29,0.0099,0.01,0.06,"mg/L",45.547602,-88.833577,"Lake"
"114",1405,2007-06-26,0.01,0.01,0.015,"mg/L",45.547602,-88.833577,"Lake"
"115",1405,2007-08-21,0.0095,0.01,0.06,"mg/L",45.547602,-88.833577,"Lake"
"116",1405,2007-09-25,0.0095,0.01,0.05,"mg/L",45.547602,-88.833577,"Lake"
"117",1405,2007-10-29,0.0082,0.01,0.05,"mg/L",45.547602,-88.833577,"Lake"
"118",1405,2007-11-13,0.0077,0.04,0.07,"mg/L",45.547602,-88.833577,"Lake"
"119",1405,2008-05-27,0.012,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"120",1405,2008-06-16,0.013,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"121",1405,2008-07-29,0.011,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"122",1405,2008-08-26,0.011,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"123",1405,2008-09-30,0.0092,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"124",1405,2008-10-27,0.00921,0.15,0.005,"mg/L",45.547602,-88.833577,"Lake"
"125",1405,2009-04-21,0.0073,0.15,0.012,"mg/L",45.547602,-88.833577,"Lake"
"126",1405,2009-05-19,0.0099,0.065,0.01,"mg/L",45.547602,-88.833577,"Lake"
"127",1405,2009-06-23,0.011,0.04,0.009,"mg/L",45.547602,-88.833577,"Lake"
"128",1405,2009-08-17,0.0091,0.04,0.004,"mg/L",45.547602,-88.833577,"Lake"
"129",1405,2009-10-26,0.0077,0.0125,0.02,"mg/L",45.547602,-88.833577,"Lake"
"130",1405,2009-11-17,0.0077,0.0125,0.018,"mg/L",45.547602,-88.833577,"Lake"
"131",1405,2010-03-29,0.0069,0.05,0.023,"mg/L",45.547602,-88.833577,"Lake"
"132",1405,2010-05-26,0.0069,0.0125,0.023,"mg/L",45.547602,-88.833577,"Lake"
"133",1405,2010-06-14,0.0063,0.0125,0.011,"mg/L",45.547602,-88.833577,"Lake"
"134",1405,2010-07-19,0.01,0.0125,0.014,"mg/L",45.547602,-88.833577,"Lake"
"135",1405,2010-08-23,0.0083,0.0125,0.014,"mg/L",45.547602,-88.833577,"Lake"
"136",1405,2010-09-29,0.0095,0.0125,0.016,"mg/L",45.547602,-88.833577,"Lake"
"137",1405,2010-10-25,0.01,0.0125,0.018,"mg/L",45.547602,-88.833577,"Lake"
"138",1405,2011-07-19,0.013,0.025,0.028,"mg/L",45.547602,-88.833577,"Lake"
"139",1405,2011-10-20,0.012,0.075,0.034,"mg/L",45.547602,-88.833577,"Lake"
"140",1822,2009-05-05,0.011,0.17,0.044,"mg/L",44.981298,-94.426586,"Lake"
"141",2709,2009-10-07,0.012,0.1,0.346,"mg/L",45.184459,-93.058609,"Lake"
"142",2709,2011-04-20,0.0102,0.11,0.102,"mg/L",45.184459,-93.058609,"Lake"
"143",2854,1991-09-18,0.01008,0.008,0.015,"mg/L",48.079941,-91.761101,"Lake"
"144",3163,2010-04-29,0.0075,0.45,0.032,"mg/L",43.902899,-93.416973,"Lake"
"145",3163,2010-10-06,0.0062,0.15,0.086,"mg/L",43.902899,-93.416973,"Lake"
"146",3163,2011-04-21,0.0058,0.56,0.085,"mg/L",43.902899,-93.416973,"Lake"
"147",3346,1991-09-24,0.00377,0.03,0.017,"mg/L",47.845872,-91.111705,"Lake"
"148",4036,1997-05-21,0.0076,0.12,0.016,"mg/L",47.52843,-90.981001,"Lake"
"149",4231,1991-09-24,0.00386,0.03,0.043,"mg/L",47.857538,-90.944542,"Lake"
"150",4625,1993-06-04,0.00506,0.057,0.011,"mg/L",46.036814,-89.629758,"Lake"
"151",4664,2003-07-22,0.00344,0.007,0.003,"mg/L",46.043693,-89.673305,"Lake"
"152",4722,2007-11-16,0.00203,0.003,0.017,"mg/L",46.001794,-89.613093,"Lake"
"153",5248,1989-05-02,0.00386,0.034,0.013,"mg/L",46.016693,-89.614589,"Lake"
"154",5248,1997-05-06,0.00369,0.056,0.009,"mg/L",46.016693,-89.614589,"Lake"
"155",54660,2009-10-20,0.0036,0.07,0.037,"mg/L",46.96561,-95.121864,"Lake"
"156",57306,2005-04-19,0.006,0.0095,0.008,"mg/L",45.420917,-88.4284,"Lake"
"157",57306,2005-05-23,0.0058,0.0125,0.0035,"mg/L",45.420917,-88.4284,"Lake"
"158",57306,2005-06-27,0.0051,0.0125,0.0035,"mg/L",45.420917,-88.4284,"Lake"
"159",57306,2005-07-26,0.0047,0.0125,0.0035,"mg/L",45.420917,-88.4284,"Lake"
"160",57306,2005-08-29,0.0044,0.0125,0.008,"mg/L",45.420917,-88.4284,"Lake"
"161",57306,2005-09-22,0.0057,0.0125,0.01,"mg/L",45.420917,-88.4284,"Lake"
"162",57306,2005-10-25,0.0044,0.333,0.012,"mg/L",45.420917,-88.4284,"Lake"
"163",57306,2006-04-26,0.0044,0.06,0.012,"mg/L",45.420917,-88.4284,"Lake"
"164",57306,2006-05-30,0.0061,0.065,0.021,"mg/L",45.420917,-88.4284,"Lake"
"165",57306,2006-06-22,0.0058,0.0125,0.01,"mg/L",45.420917,-88.4284,"Lake"
"166",57306,2006-07-27,0.0065,0.0125,0.015,"mg/L",45.420917,-88.4284,"Lake"
"167",57306,2006-08-29,0.0041,0.0125,0.007,"mg/L",45.420917,-88.4284,"Lake"
"168",57306,2006-09-26,0.0045,0.0125,0.009,"mg/L",45.420917,-88.4284,"Lake"
"169",57306,2006-10-30,0.0044,0.0125,0.024,"mg/L",45.420917,-88.4284,"Lake"
"170",57306,2006-11-29,0.0047,0.0125,0.012,"mg/L",45.420917,-88.4284,"Lake"
"171",57306,2007-04-25,0.0037,0.0125,0.023,"mg/L",45.420917,-88.4284,"Lake"
"172",57306,2007-05-29,0.0049,0.01,0.04,"mg/L",45.420917,-88.4284,"Lake"
"173",57306,2007-06-26,0.0051,0.01,0.015,"mg/L",45.420917,-88.4284,"Lake"
"174",57306,2007-07-23,0.0058,0.01,0.04,"mg/L",45.420917,-88.4284,"Lake"
"175",57306,2007-08-21,0.0063,0.01,0.06,"mg/L",45.420917,-88.4284,"Lake"
"176",57306,2007-09-26,0.0061,0.01,0.008,"mg/L",45.420917,-88.4284,"Lake"
"177",57306,2007-10-29,0.0057,0.01,0.025,"mg/L",45.420917,-88.4284,"Lake"
"178",57306,2007-11-13,0.0053,0.01,0.025,"mg/L",45.420917,-88.4284,"Lake"
"179",57306,2008-06-16,0.0062,0.15,0.005,"mg/L",45.420917,-88.4284,"Lake"
"180",57306,2008-07-29,0.006,0.15,0.005,"mg/L",45.420917,-88.4284,"Lake"
"181",57306,2008-08-26,0.0061,0.15,0.005,"mg/L",45.420917,-88.4284,"Lake"
"182",57306,2008-09-30,0.0057,0.15,0.005,"mg/L",45.420917,-88.4284,"Lake"
"183",57306,2008-10-27,0.006,0.15,0.005,"mg/L",45.420917,-88.4284,"Lake"
"184",57306,2008-11-18,0.0055,0.6,0.005,"mg/L",45.420917,-88.4284,"Lake"
"185",57306,2009-06-23,0.0056,0.15,0.008,"mg/L",45.420917,-88.4284,"Lake"
"186",57306,2009-07-27,0.0061,0.04,0.006,"mg/L",45.420917,-88.4284,"Lake"
"187",57306,2009-08-17,0.006,0.01,0.003,"mg/L",45.420917,-88.4284,"Lake"
"188",57306,2009-10-26,0.0052,0.0125,0.011,"mg/L",45.420917,-88.4284,"Lake"
"189",57306,2009-11-17,0.0057,0.0125,0.011,"mg/L",45.420917,-88.4284,"Lake"
"190",57306,2010-04-12,0.0047,0.0125,0.0091,"mg/L",45.420917,-88.4284,"Lake"
"191",57306,2010-05-26,0.0056,0.0125,0.012,"mg/L",45.420917,-88.4284,"Lake"
"192",57306,2010-06-14,0.0051,0.0125,0.011,"mg/L",45.420917,-88.4284,"Lake"
"193",57306,2010-07-19,0.0056,0.0125,0.015,"mg/L",45.420917,-88.4284,"Lake"
"194",57306,2010-08-24,0.0051,0.0125,0.0078,"mg/L",45.420917,-88.4284,"Lake"
"195",57306,2010-09-29,0.0047,0.0125,0.0072,"mg/L",45.420917,-88.4284,"Lake"
"196",57306,2010-10-25,0.0062,0.0125,0.012,"mg/L",45.420917,-88.4284,"Lake"
"197",57306,2011-10-19,0.0054,0.025,0.012,"mg/L",45.420917,-88.4284,"Lake"
"198",57328,2005-04-20,0.0046,0.0095,0.007,"mg/L",45.578411,-88.826563,"Lake"
"199",57328,2005-05-24,0.0044,0.0125,0.0035,"mg/L",45.578411,-88.826563,"Lake"
"200",57328,2005-08-29,0.0032,0.0125,0.0073,"mg/L",45.578411,-88.826563,"Lake"
"201",57328,2005-09-22,0.0051,0.0125,0.0035,"mg/L",45.578411,-88.826563,"Lake"
"202",57328,2005-10-25,0.0036,0.027,0.01,"mg/L",45.578411,-88.826563,"Lake"
"203",57328,2006-04-26,0.0041,0.0125,0.014,"mg/L",45.578411,-88.826563,"Lake"
"204",57328,2006-05-30,0.0045,0.0125,0.007,"mg/L",45.578411,-88.826563,"Lake"
"205",57328,2006-07-27,0.0046,0.0125,0.022,"mg/L",45.578411,-88.826563,"Lake"
"206",57328,2006-08-29,0.003,0.0125,0.007,"mg/L",45.578411,-88.826563,"Lake"
"207",57328,2006-09-26,0.0042,0.0125,0.01,"mg/L",45.578411,-88.826563,"Lake"
"208",57328,2006-10-30,0.0036,0.0125,0.03,"mg/L",45.578411,-88.826563,"Lake"
"209",57328,2006-11-29,0.0042,0.0125,0.014,"mg/L",45.578411,-88.826563,"Lake"
"210",57328,2007-04-25,0.0028,0.0125,0.011,"mg/L",45.578411,-88.826563,"Lake"
"211",57328,2007-05-29,0.0047,0.03,0.04,"mg/L",45.578411,-88.826563,"Lake"
"212",57328,2007-06-26,0.0047,0.045,0.04,"mg/L",45.578411,-88.826563,"Lake"
"213",57328,2007-07-23,0.0052,0.01,0.06,"mg/L",45.578411,-88.826563,"Lake"
"214",57328,2007-08-21,0.005,0.01,0.06,"mg/L",45.578411,-88.826563,"Lake"
"215",57328,2007-09-25,0.0054,0.01,0.03,"mg/L",45.578411,-88.826563,"Lake"
"216",57328,2007-10-29,0.0049,0.01,0.05,"mg/L",45.578411,-88.826563,"Lake"
"217",57328,2007-11-13,0.0049,0.02,0.04,"mg/L",45.578411,-88.826563,"Lake"
"218",57328,2008-05-27,0.0051,0.15,0.005,"mg/L",45.578411,-88.826563,"Lake"
"219",57328,2008-06-16,0.0063,0.15,0.005,"mg/L",45.578411,-88.826563,"Lake"
"220",57328,2008-07-29,0.0051,0.15,0.005,"mg/L",45.578411,-88.826563,"Lake"
"221",57328,2008-08-26,0.0054,0.15,0.033,"mg/L",45.578411,-88.826563,"Lake"
"222",57328,2008-09-30,0.0053,0.15,0.005,"mg/L",45.578411,-88.826563,"Lake"
"223",57328,2008-10-27,0.0051,0.15,0.005,"mg/L",45.578411,-88.826563,"Lake"
"224",57328,2009-06-23,0.0052,0.04,0.006,"mg/L",45.578411,-88.826563,"Lake"
"225",57328,2009-07-28,0.0057,0.07,0.017,"mg/L",45.578411,-88.826563,"Lake"
"226",57328,2009-08-17,0.0053,0.01,0.006,"mg/L",45.578411,-88.826563,"Lake"
"227",57328,2009-10-26,0.0046,0.0125,0.0088,"mg/L",45.578411,-88.826563,"Lake"
"228",57328,2009-11-17,0.0049,0.0125,0.012,"mg/L",45.578411,-88.826563,"Lake"
"229",57328,2010-04-12,0.0043,0.0125,0.014,"mg/L",45.578411,-88.826563,"Lake"
"230",57328,2010-05-26,0.005,0.0125,0.0088,"mg/L",45.578411,-88.826563,"Lake"
"231",57328,2010-06-14,0.0044,0.0125,0.0081,"mg/L",45.578411,-88.826563,"Lake"
"232",57328,2010-07-19,0.0055,0.0125,0.0098,"mg/L",45.578411,-88.826563,"Lake"
"233",57328,2010-08-23,0.005,0.0125,0.013,"mg/L",45.578411,-88.826563,"Lake"
"234",57328,2010-09-29,0.0048,0.0125,0.012,"mg/L",45.578411,-88.826563,"Lake"
"235",57328,2011-07-19,0.0053,0.025,0.01,"mg/L",45.578411,-88.826563,"Lake"
"236",57328,2011-10-19,0.0057,0.025,0.013,"mg/L",45.578411,-88.826563,"Lake"
"237",65948,2009-05-05,0.0058,2.3,0.039,"mg/L",45.082405,-94.786436,"Lake"
"238",65948,2010-04-29,0.0056,3.1,0.023,"mg/L",45.082405,-94.786436,"Lake"
"239",827,1998-04-15,0.00647,0.092,0.037,"mg/L",43.053693,-89.419354,"Lake"
"240",827,2000-08-01,0.00756,0.004,0.08,"mg/L",43.053693,-89.419354,"Lake"
"241",827,2001-06-06,0.00648,0.015,0.088,"mg/L",43.053693,-89.419354,"Lake"
"242",827,2002-07-18,0.00881,0.072,0.042,"mg/L",43.053693,-89.419354,"Lake"
"243",827,2002-09-26,0.01127,0.05,0.058,"mg/L",43.053693,-89.419354,"Lake"
"244",827,2002-10-24,0.00797,0.064,0.047,"mg/L",43.053693,-89.419354,"Lake"
"245",827,2010-10-08,0.00463,0.061,0.037,"mg/L",43.053693,-89.419354,"Lake"
"246",474,2011-04-19,0.0061,0.37,0.067,"mg/L",44.404672,-96.358175,"Lake"
"247",474,2011-10-26,0.0077,0.07,0.107,"mg/L",44.404672,-96.358175,"Lake"
"248",906,1999-06-02,0.00334,0.002,0.015,"mg/L",46.008637,-89.699786,"Lake"
"249",906,2003-01-15,0.00398,0.009,0.004,"mg/L",46.008637,-89.699786,"Lake"
"250",906,2005-06-13,0.00364,0.002,0.003,"mg/L",46.008637,-89.699786,"Lake"
"251",906,2008-05-13,0.00327,0.042,0.007,"mg/L",46.008637,-89.699786,"Lake"
"252",906,2010-01-12,0.00347,0.004,0.014,"mg/L",46.008637,-89.699786,"Lake"
"253",906,2010-06-08,0.00293,0.01,0.006,"mg/L",46.008637,-89.699786,"Lake"
"254",906,2010-07-06,0.00286,0.001,0.008,"mg/L",46.008637,-89.699786,"Lake"
"255",906,2010-09-28,0.00302,0.002,0.01,"mg/L",46.008637,-89.699786,"Lake"
"256",4559,2010-04-12,0.00638,0.224,0.083,"mg/L",43.068029,-89.360153,"Lake"
"257",4625,1991-08-27,0.00478,0.001,0.011,"mg/L",46.036814,-89.629758,"Lake"
"258",4625,1994-06-06,0.00337,0.001,0.021,"mg/L",46.036814,-89.629758,"Lake"
"259",4625,1998-05-18,0.0036,0.006,0.013,"mg/L",46.036814,-89.629758,"Lake"
"260",4625,1998-07-13,0.00455,0.01,0.01,"mg/L",46.036814,-89.629758,"Lake"
"261",4625,2003-07-23,0.00461,0.001,0.011,"mg/L",46.036814,-89.629758,"Lake"
"262",4625,2003-09-17,0.00494,0.003,0.01,"mg/L",46.036814,-89.629758,"Lake"
"263",4625,2004-02-19,0.0019,0.036,0.012,"mg/L",46.036814,-89.629758,"Lake"
"264",4625,2005-08-08,0.00444,0.012,0.016,"mg/L",46.036814,-89.629758,"Lake"
"265",4625,2010-07-08,0.00409,0.002,0.007,"mg/L",46.036814,-89.629758,"Lake"
"266",4625,2010-09-29,0.00544,0.006,0.032,"mg/L",46.036814,-89.629758,"Lake"
"267",4625,2010-10-28,0.00497,0.041,0.028,"mg/L",46.036814,-89.629758,"Lake"
"268",4664,1990-07-23,0.00306,0.001,0.003,"mg/L",46.043693,-89.673305,"Lake"
"269",4664,1991-01-15,0.00324,0.018,0.004,"mg/L",46.043693,-89.673305,"Lake"
"270",4664,1993-10-18,0.00289,0.004,0.014,"mg/L",46.043693,-89.673305,"Lake"
"271",4664,1999-05-10,0.00271,0.02,0.007,"mg/L",46.043693,-89.673305,"Lake"
"272",4664,1999-07-27,0.00328,0.002,0.004,"mg/L",46.043693,-89.673305,"Lake"
"273",4664,2002-05-21,0.00277,0.026,0.006,"mg/L",46.043693,-89.673305,"Lake"
"274",4664,2002-08-13,0.0034,0.037,0.004,"mg/L",46.043693,-89.673305,"Lake"
"275",4664,2006-04-21,0.00258,0.067,0.01,"mg/L",46.043693,-89.673305,"Lake"
"276",4664,2010-06-09,0.0026,0.008,0.008,"mg/L",46.043693,-89.673305,"Lake"
"277",4664,2010-09-02,0.00262,0.002,0.001,"mg/L",46.043693,-89.673305,"Lake"
"278",4722,1994-02-21,0.00203,0.221,0.009,"mg/L",46.001794,-89.613093,"Lake"
"279",4722,2002-01-15,0.00225,0.004,0.003,"mg/L",46.001794,-89.613093,"Lake"
"280",4722,2003-05-28,0.00188,0.003,0.007,"mg/L",46.001794,-89.613093,"Lake"
"281",4722,2005-02-16,0.00244,0.051,0.003,"mg/L",46.001794,-89.613093,"Lake"
"282",4722,2010-10-29,0.00274,0.007,0.018,"mg/L",46.001794,-89.613093,"Lake"
"283",5248,1989-03-31,0.00452,0.081,0.004,"mg/L",46.016693,-89.614589,"Lake"
"284",5248,1989-10-17,0.00428,0.002,0.015,"mg/L",46.016693,-89.614589,"Lake"
