"","DATE_COL","SITE_ID","LAT","LON","ECO_TYPE","VARIABLE","UNIT","RESULT","TROPHIC_STATE"
"1946","2014-02-11T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.655,"Mesotrophic"
"1947","2014-02-12T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",9.667,"Mesotrophic"
"1948","2014-02-17T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.201,"Mesotrophic"
"1949","2014-02-26T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.857,"Oligotrophic"
"1950","2014-03-03T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",12.636,"Eutrophic"
"1951","2014-03-10T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",14.24,"Mesotrophic"
"1952","2014-03-12T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.522,"Eutrophic"
"1953","2014-03-19T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",13.266,"Mesotrophic"
"1954","2014-03-24T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",6.139,"Mesotrophic"
"1955","2014-03-25T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.876,"Oligotrophic"
"1956","2014-03-26T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",12.668,"Mesotrophic"
"1957","2014-04-16T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.761,"Mesotrophic"
"1958","2014-05-05T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",10.55,"Eutrophic"
"1959","2014-05-06T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.279,"Eutrophic"
"1960","2014-05-07T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.696,"Eutrophic"
"1961","2014-05-08T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",10.331,"Eutrophic"
"1962","2014-05-12T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.077,"Mesotrophic"
"1963","2014-05-14T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",10.01,"Eutrophic"
"1964","2014-05-20T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.299,"Eutrophic"
"1965","2014-05-28T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",9.963,"Eutrophic"
"1966","2014-06-02T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",11.24,"Eutrophic"
"1967","2014-06-03T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.639,"Mesotrophic"
"1968","2014-06-05T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.586,"Eutrophic"
"1969","2014-06-09T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",9.86,"Eutrophic"
"1970","2014-06-10T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.137,"Mesotrophic"
"1971","2014-06-11T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",10.18,"Eutrophic"
"1972","2014-06-17T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.668,"Mesotrophic"
"1973","2014-06-26T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",11.17,"Eutrophic"
"1974","2014-07-03T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",12.429,"Eutrophic"
"1975","2014-07-07T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.934,"Eutrophic"
"1976","2014-07-08T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",14.53,"Eutrophic"
"1977","2014-07-08T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",11.03,"Eutrophic"
"1978","2014-07-08T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",20.81,"Eutrophic"
"1979","2014-07-09T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.51,"Eutrophic"
"1980","2014-07-10T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",2.507,"Mesotrophic"
"1981","2014-07-14T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",9.58,"Eutrophic"
"1982","2014-07-15T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",14.45,"Eutrophic"
"1983","2014-07-15T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",11.823,"Mesotrophic"
"1984","2014-07-15T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",24.614,"Eutrophic"
"1985","2014-07-16T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.726,"Oligotrophic"
"1986","2014-07-17T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",10.07,"Eutrophic"
"1987","2014-07-22T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",15.413,"Eutrophic"
"1988","2014-07-22T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",16.322,"Mesotrophic"
"1989","2014-07-22T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",25.758,"Eutrophic"
"1990","2014-07-23T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.801,"Eutrophic"
"1991","2014-07-31T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",17.2,"Eutrophic"
"1992","2014-07-31T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",15.43,"Mesotrophic"
"1993","2014-07-31T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",28.04,"Eutrophic"
"1994","2014-08-04T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",28.59,"Eutrophic"
"1995","2014-08-04T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",12.59,"Mesotrophic"
"1996","2014-08-04T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",12.61,"Eutrophic"
"1997","2014-08-11T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.71,"Mesotrophic"
"1998","2014-08-12T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",15.972,"Eutrophic"
"1999","2014-08-12T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",13.231,"Mesotrophic"
"2000","2014-08-12T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",33.064,"Mesotrophic"
"2001","2014-08-13T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",9.32,"Eutrophic"
"2002","2014-08-14T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.76,"Eutrophic"
"2003","2014-08-18T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",11.47,"Eutrophic"
"2004","2014-08-19T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",9.4,"Eutrophic"
"2005","2014-08-19T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",8.34,"Eutrophic"
"2006","2014-08-19T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",29.45,"Eutrophic"
"2007","2014-08-20T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.77,"Oligotrophic"
"2008","2014-08-21T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",2.093,"Oligotrophic"
"2009","2014-08-21T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",13.78,"Eutrophic"
"2010","2014-08-25T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.77,"Eutrophic"
"2011","2014-08-26T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",11.95,"Eutrophic"
"2012","2014-08-26T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",11.92,"Mesotrophic"
"2013","2014-08-26T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",26.15,"Eutrophic"
"2014","2014-09-02T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.377,"Mesotrophic"
"2015","2014-09-03T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",19.11,"Eutrophic"
"2016","2014-09-03T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",18.1,"Mesotrophic"
"2017","2014-09-03T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",30.53,"Eutrophic"
"2018","2014-09-03T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",10.306,"Eutrophic"
"2019","2014-09-04T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",2.033,"Mesotrophic"
"2020","2014-09-04T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",14.46,"Eutrophic"
"2021","2014-09-10T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.762,"Oligotrophic"
"2022","2014-09-23T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",13.12,"Eutrophic"
"2023","2014-09-25T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",6.934,"Eutrophic"
"2024","2014-10-14T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.635,"Mesotrophic"
"2025","2014-10-14T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",15.44,"Eutrophic"
"2026","2014-10-15T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.079,"Mesotrophic"
"2027","2014-10-16T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.072,"Eutrophic"
"2028","2014-10-20T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",12.1,"Eutrophic"
"2029","2014-10-22T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.745,"Oligotrophic"
"2030","2014-10-27T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",11.431,"Eutrophic"
"2031","2014-11-12T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.535,"Mesotrophic"
"2032","2014-11-12T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",13.806,"Eutrophic"
"2033","2014-11-13T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.452,"Mesotrophic"
"2034","2014-11-17T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",12.41,"Mesotrophic"
"2035","2014-11-19T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",11.453,"Eutrophic"
"2036","2014-11-24T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.68,"Eutrophic"
"2037","2014-11-25T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.843,"Oligotrophic"
"2038","2014-12-01T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.715,"Mesotrophic"
"2039","2014-12-01T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",14.11,"Oligotrophic"
"2040","2014-12-03T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.668,"Mesotrophic"
"2041","2014-12-08T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",13.36,"Mesotrophic"
"2042","2014-12-10T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.815,"Oligotrophic"
"2043","2014-12-15T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",8.751,"Eutrophic"
"2044","2014-12-17T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.886,"Mesotrophic"
"2045","2015-01-06T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.563,NA
"2046","2015-01-06T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",12.643,NA
"2047","2015-01-13T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",11.84,NA
"2048","2015-01-14T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.914,NA
"2049","2015-01-19T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.509,NA
"2050","2015-01-20T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",9.12,"Eutrophic"
"2051","2015-01-21T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.634,NA
"2052","2015-02-02T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.317,NA
"2053","2015-02-02T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",13.605,NA
"2054","2015-02-03T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",2.797,NA
"2055","2015-02-04T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",11.252,NA
"2056","2015-02-17T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.035,"Eutrophic"
"2057","2015-02-18T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.58,NA
"2058","2015-02-25T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",1.184,NA
"2059","2015-03-10T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.479,"Oligotrophic"
"2060","2015-03-10T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",14.49,"Mesotrophic"
"2061","2015-03-11T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",3.591,"Mesotrophic"
"2062","2015-03-12T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",12.12,"Mesotrophic"
"2063","2015-03-17T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",16.15,"Eutrophic"
"2064","2015-03-18T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",14.542,"Mesotrophic"
"2065","2015-03-25T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.913,"Oligotrophic"
"2066","2015-04-08T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.92,"Mesotrophic"
"2067","2015-04-08T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",15.5,"Eutrophic"
"2068","2015-04-09T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",10.182,"Eutrophic"
"2069","2015-04-14T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",13.972,"Eutrophic"
"2070","2015-04-15T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.639,"Eutrophic"
"2071","2015-04-21T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.721,"Mesotrophic"
"2072","2015-04-22T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",5.49,"Eutrophic"
"2073","2015-04-23T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",5.49,"Eutrophic"
"2074","2015-04-28T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",10.38,"Eutrophic"
"2075","2015-05-04T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",10.73,"Eutrophic"
"2076","2015-05-05T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.456,"Mesotrophic"
"2077","2015-05-05T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",11.67,"Eutrophic"
"2078","2015-05-06T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",7.273,"Eutrophic"
"2079","2015-05-12T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.134,"Mesotrophic"
"2080","2015-05-13T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",9.747,"Eutrophic"
"2081","2015-05-20T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.715,"Oligotrophic"
"2082","2015-05-27T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",11.228,"Eutrophic"
"2083","2015-05-28T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.134,"Mesotrophic"
"2084","2015-06-08T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.752,"Mesotrophic"
"2085","2015-06-08T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",11.12,"Eutrophic"
"2086","2015-06-09T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",10.19,"Eutrophic"
"2087","2015-06-09T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",8.95,"Eutrophic"
"2088","2015-06-09T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",18.69,"Eutrophic"
"2089","2015-06-09T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",15.76,"Eutrophic"
"2090","2015-06-10T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",9.91,"Eutrophic"
"2091","2015-06-16T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",8.06,"Eutrophic"
"2092","2015-06-16T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",5.71,"Eutrophic"
"2093","2015-06-16T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",14.62,"Eutrophic"
"2094","2015-06-17T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",5.97,"Mesotrophic"
"2095","2015-06-18T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.763,"Mesotrophic"
"2096","2015-06-22T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",10.69,"Eutrophic"
"2097","2015-06-25T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",10.99,"Eutrophic"
"2098","2015-06-25T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",9.06,"Mesotrophic"
"2099","2015-06-25T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",19.53,"Eutrophic"
"2100","2015-06-29T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.06,"Eutrophic"
"2101","2015-07-02T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",13.819,"Eutrophic"
"2102","2015-07-02T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",10.599,"Mesotrophic"
"2103","2015-07-02T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",23.693,"Eutrophic"
"2104","2015-07-06T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.606,"Mesotrophic"
"2105","2015-07-06T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",12.638,"Eutrophic"
"2106","2015-07-07T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",11.371,"Eutrophic"
"2107","2015-07-07T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",9.929,"Eutrophic"
"2108","2015-07-07T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",24.435,"Eutrophic"
"2109","2015-07-08T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",9.563,"Eutrophic"
"2110","2015-07-13T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.805,"Mesotrophic"
"2111","2015-07-14T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",12.231,"Mesotrophic"
"2112","2015-07-14T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",13.28,"Eutrophic"
"2113","2015-07-14T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",24.98,"Eutrophic"
"2114","2015-07-15T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",11.9,"Eutrophic"
"2115","2015-07-20T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",10.95,"Eutrophic"
"2116","2015-07-21T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",14.042,"Eutrophic"
"2117","2015-07-21T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",13.9,"Eutrophic"
"2118","2015-07-21T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",25.569,"Eutrophic"
"2119","2015-07-22T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.735,"Mesotrophic"
"2120","2015-07-28T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",10.676,"Eutrophic"
"2121","2015-07-28T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",9.28,"Eutrophic"
"2122","2015-07-28T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",15.208,"Eutrophic"
"2123","2015-07-29T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.29,"Eutrophic"
"2124","2015-08-03T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.804,"Mesotrophic"
"2125","2015-08-03T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",12.763,"Eutrophic"
"2126","2015-08-04T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",8.793,"Eutrophic"
"2127","2015-08-04T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",11.23,"Mesotrophic"
"2128","2015-08-04T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",20.795,"Eutrophic"
"2129","2015-08-05T00:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","SODIUM","mg/L",9.379,"Eutrophic"
"2130","2015-08-10T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.3,"Mesotrophic"
"2131","2015-08-11T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",9.874,"Eutrophic"
"2132","2015-08-11T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",8.599,"Eutrophic"
"2133","2015-08-11T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",21.639,"Eutrophic"
"2134","2015-08-13T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.291,NA
"2135","2015-08-17T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",10.103,"Eutrophic"
"2136","2015-08-18T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",9.463,"Eutrophic"
"2137","2015-08-18T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",12.203,"Eutrophic"
"2138","2015-08-18T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",16.626,"Eutrophic"
"2139","2015-08-19T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.8,"Oligotrophic"
"2140","2015-08-25T00:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","SODIUM","mg/L",12.791,"Eutrophic"
"2141","2015-08-25T00:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","SODIUM","mg/L",14.188,"Mesotrophic"
"2142","2015-08-25T00:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","SODIUM","mg/L",22.415,"Eutrophic"
"2143","2015-08-26T00:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","SODIUM","mg/L",12.708,"Eutrophic"
"2144","2015-09-01T00:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","SODIUM","mg/L",8.576,"Eutrophic"
"2145","2015-09-02T00:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","SODIUM","mg/L",1.581,"Mesotrophic"
"2146","2015-09-02T00:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","SODIUM","mg/L",13.794,"Eutrophic"
"2147","2015-09-03T00:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","SODIUM","mg/L",4.03,"Mesotrophic"
"2148","2015-09-09T00:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","SODIUM","mg/L",0.8,"Oligotrophic"
