"","DATE_COL","UNIT","SITE_ID","ECO_TYPE","LAT","LON","VARIABLE","RESULT"
"98","2010-05-28","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",14.74
"99","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",1599.6037320627
"100","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",327.012060082922
"101","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",382.051803634655
"102","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",753.671421292958
"103","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",241.9795221843
"104","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",951.984143507914
"105","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",103.267948947323
"106","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",97.3376102348404
"107","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",1.32436892479419
"108","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",1.17837550001373
"109","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.145993424780462
"110","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",11.825289742375
"111","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0232677
"112","2010-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00419948114121521
"113","2012-05-08",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.6
"114","2012-05-08","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",11.47
"115","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",934.9401172096
"116","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",203.527927903082
"117","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",790.166886881805
"118","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",367.6922788602
"119","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",166.985868614786
"120","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1518.97469956778
"121","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",25.986004672491
"122","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",21.9556773921631
"123","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.0786952371996182
"124","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",2.0470337036583
"125","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.015813
"126","2012-05-08","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00226365786692252
"127","2012-05-11",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.5
"128","2012-05-11","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",11.09
"129","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NH4 as N",18.4189601890089
"130","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",893.8895087706
"131","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",197.289527241567
"132","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",826.44703983822
"133","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",273.16032771832
"134","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",125.989337996784
"135","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1519.9746829118
"136","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",27.9471462110598
"137","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",21.8712959680544
"138","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",0.158159881271431
"139","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",0.0824842263685343
"140","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.0756756549028968
"141","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",2.1926193878721
"142","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0054216
"143","2012-05-11","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00217679999007981
"144","2012-05-29",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.51
"145","2012-05-29","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",9.92
"146","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",936
"147","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",181.711503965567
"148","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",924.518579273958
"149","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",171.009456980998
