"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","GREEN LAKE 4",1982,1982-10-01,"DNS","6.6","15","88.51","NP","NP","0.25","NP","77.34","19.74","20.01","5.37","5.36","NP","52.05","NP","24.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1982,1982-10-15,"DNS","6.6","14.5","90.15","NP","NP","0.25","NP","82.33","21.39","21.32","5.63","2.82","NP","54.76","NP","29.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1982,1982-11-19,"DNS","6.7","16.8","91.78","NP","NP","0.2","NP","97.8","24.68","24.36","7.67","8.18","NP","57.88","NP","33.28","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1982,1982-12-21,"DNS","6.7","20.9","101.62","NP","NP","0.2","NP","138.22","31.26","25.66","8.69","3.67","NP","71.62","NP","41.60","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-01-13,"DNS","6.4","20.4","81.95","NP","NP","0.4","NP","134.23","27.97","36.54","9.72","8.18","NP","68.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-02-17,"DNS","6.4","26","81.95","NP","NP","0.4","NP","186.13","36.19","79.17","30.94","27.65","NP","70.37","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-03-10,"DNS","6.6","28","90.15","NP","NP","0.25","NP","130.74","26.32","57.86","16.62","30.75","NP","69.54","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-04-11,"DNS","NP","27","81.95","NP","NP","NP","NP","94.81","20.57","21.75","10.23","11.00","NP","70.37","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-05-05,"DNS","NP","26","83.59","NP","NP","NP","NP","109.78","24.68","39.15","15.34","20.31","NP","85.78","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-06-02,"DNS","NP","27.1","90.15","NP","NP","NP","NP","119.76","24.68","26.1","10.23","15.52","NP","102.23","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-06-10,"DNS","NP","20.6","81.95","NP","NP","NP","NP","94.81","24.68","19.57","15.34","14.67","NP","64.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-06-16,"DNS","NP","18.8","81.95","NP","NP","NP","NP","89.82","24.68","19.57","12.79","6.21","NP","57.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-06-23,"DNS","6.93","11.8","81.95","NP","NP","0.12","NP","49.9","12.34","13.05","10.23","10.16","NP","37.27","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-07-07,"DNS","7.54","10.46","81.95","NP","NP","0.03","NP","39.92","16.45","15.22","7.67","7.90","NP","39.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-07-21,"DNS","6.6","8.8","81.95","NP","NP","0.25","NP","34.93","12.34","10.88","5.11","9.59","NP","21.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-08-04,"DNS","7.07","8.6","81.95","NP","NP","0.09","NP","29.94","12.34","10.88","5.11","7.90","NP","24.36","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-08-18,"DNS","7.37","7.4","81.95","NP","NP","0.04","NP","44.91","12.34","13.05","5.11","5.36","NP","27.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-09-01,"DNS","6.75","8.45","81.95","NP","NP","0.18","NP","34.93","12.34","13.05","6.39","5.64","NP","29.36","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-09-15,"DNS","6.35","9.09","81.95","NP","NP","0.45","NP","47.4","13.98","13.05","6.39","3.10","NP","31.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-09-22,"DNS","6.4","9.24","81.95","NP","NP","0.4","NP","47.4","13.98","15.22","6.9","3.95","NP","32.69","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-10-27,"DNS","NP","11.73","81.95","NP","NP","NP","NP","64.87","14.81","20.01","5.11","2.26","NP","54.34","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1983,1983-12-01,"DNS","NP","16.52","81.95","NP","NP","NP","NP","67.37","16.45","23.49","8.18","2.82","NP","68.71","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-01-05,"DNS","NP","17.7","NP","NP","NP","NP","NP","113.77","15.63","27.84","25.83","NP","NP","NP","NP","18.80","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-05-31,"DNS","NP","14.6","67.36","NP","NP","NP","NP","112.77","19.74","10.01","22.5","7.90","NP","49.97","NP","20.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-06-07,"DNS","NP","14.6","66.05","NP","NP","NP","NP","110.78","20.57","13.92","19.94","8.18","NP","45.60","NP","26.79","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-06-14,"DNS","NP","15.76","70.97","NP","NP","NP","NP","110.28","19.74","14.79","21.22","10.72","NP","23.94","NP","41.43","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-06-21,"DNS","5.82","12.4","55.89","NP","NP","1.51","NP","90.32","15.63","13.92","15.85","11.57","NP","39.77","NP","50.92","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-06-28,"DNS","NP","10.35","60.97","NP","NP","NP","NP","85.83","13.16","13.92","10.23","4.23","NP","28.11","NP","27.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-07-05,"DNS","8.57","9.3","59.99","NP","NP","0","NP","77.84","10.69","11.75","8.95","1.69","NP","21.65","NP","32.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-07-12,"DNS","8.03","8.14","65.89","NP","NP","0.01","NP","70.86","9.87","10.01","7.67","2.54","NP","20.82","NP","29.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-07-19,"DNS","NP","8.48","59.99","NP","NP","NP","NP","52.4","8.23","9.13","4.09","2.82","NP","21.45","NP","11.65","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-07-26,"DNS","7.8","8.19","49.99","NP","NP","0.02","NP","54.89","9.05","10.01","4.09","2.26","NP","27.69","NP","17.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-08-02,"DNS","8.14","9.23","49.01","NP","NP","0.01","NP","58.88","9.87","10.44","4.09","2.54","NP","30.81","NP","21.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-08-09,"DNS","8.19","8.6","51.96","NP","NP","0.01","NP","59.38","9.87","10.88","4.35","1.69","NP","28.11","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-08-17,"DNS","8.06","9.61","65.89","NP","NP","0.01","NP","44.91","9.05","10.44","3.32","1.98","NP","29.98","NP","13.48","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-08-23,"DNS","8.05","9.54","64.9","NP","NP","0.01","NP","46.41","9.87","11.31","4.09","23.98","NP","33.31","NP","15.97","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-08-30,"DNS","7.88","10.32","61.95","NP","NP","0.01","NP","46.41","12.34","11.75","6.14","3.10","NP","41.43","NP","48.26","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-09-07,"DNS","NP","11.43","67.85","NP","NP","NP","NP","49.9","13.16","13.05","5.37","1.98","NP","48.09","NP","42.93","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-09-14,"DNS","8.15","12.58","63.92","NP","NP","0.01","NP","52.89","14.81","13.05","6.39","3.10","NP","66.62","NP","37.61","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-09-21,"DNS","7.65","12.5","65.89","NP","NP","0.02","NP","55.89","15.63","14.36","5.88","3.39","NP","58.50","NP","36.61","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-09-28,"DNS","NP","14.4","75.89","NP","NP","NP","NP","57.88","16.45","15.22","6.14","2.26","NP","58.50","NP","34.94","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-10-05,"DNS","NP","13.45","68.84","NP","NP","NP","NP","68.36","19.74","14.79","5.63","2.82","NP","58.30","NP","27.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-11-07,"DNS","NP","37.84","145.87","NP","NP","NP","NP","117.76","37.84","57.42","27.1","22.00","NP","83.49","NP","34.61","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1984,1984-11-21,"DNS","NP","28.6","NP","NP","NP","NP","NP","117.76","26.32","75.25","25.31","44.57","NP","67.67","NP","18.30","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-01-03,"DNS","NP","20.12","109.81","NP","NP","NP","NP","88.82","21.39","20.45","7.93","15.52","NP","78.08","NP","11.65","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-02-28,"DNS","6.05","19.6","106.53","NP","NP","0.89","NP","85.83","22.21","23.05","8.95","11.00","NP","79.95","NP","28.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-03-14,"DNS","5.99","21.2","87.85","NP","NP","1.02","NP","101.8","23.03","23.05","9.21","7.05","NP","96.19","NP","26.62","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-03-28,"DNS","6.24","20.7","98.34","NP","NP","0.58","NP","96.31","21.39","22.18","7.67","8.18","18.93","82.86","NP","31.62","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-04-25,"DNS","6.06","19.3","87.85","NP","NP","0.87","NP","90.32","20.57","20.45","8.18","4.80","17.68","83.70","NP","13.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-05-16,"DNS","6.3","19.5","86.54","NP","NP","0.5","NP","85.33","19.74","16.09","12.02","7.90","21.77","70.37","NP","61.57","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-05-23,"DNS","6.16","15.6","77.85","NP","NP","0.69","NP","81.34","18.1","17.4","10.23","9.31","24.22","69.54","NP","14.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-05-30,"DNS","6.01","15.7","81.95","NP","NP","0.98","NP","78.84","20.57","15.66","12.02","7.62","28.86","68.08","NP","21.30","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-04,"DNS","6.21","NP","78.67","NP","NP","0.62","NP","68.86","18.92","14.79","11.76","5.08","23.78","58.30","NP","16.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-05,"DNS","6.17","14.4","77.03","NP","NP","0.68","NP","68.86","18.92","14.36","11.51","6.21","22.98","56.21","NP","15.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-06,"DNS","6.28","NP","75.39","NP","NP","0.52","NP","65.37","18.1","14.36","10.48","3.67","23.90","54.13","NP","13.98","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-13,"DNS","6.17","9.6","58.02","NP","NP","0.68","NP","44.41","11.52","8.7","5.37","3.67","18.78","34.77","NP","13.98","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-20,"DNS","6.12","9.8","60.97","NP","NP","0.76","NP","47.4","11.52","9.57","5.11","3.39","16.36","40.18","NP","16.47","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-06-27,"DNS","6.01","9.9","53.92","NP","NP","0.98","NP","50.4","10.69","8.7","4.09","3.39","14.29","45.18","NP","3.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-07-04,"DNS","6.01","9.3","49.01","NP","NP","0.98","NP","47.9","10.69","9.57","5.63","3.39","12.05","39.77","NP","8.82","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-07-11,"DNS","6.16","9","57.37","NP","NP","0.69","NP","41.92","9.87","7.83","3.84","3.67","11.90","37.48","NP","17.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-07-18,"DNS","6.21","9.3","64.9","NP","NP","0.62","NP","38.92","8.23","7.83","4.09","2.82","9.15","35.19","NP","8.49","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-07-25,"DNS","6.07","8.6","53.92","NP","NP","0.85","NP","41.42","9.05","6.09","3.84","5.36","10.59","38.73","NP","9.98","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-08-01,"DNS","6.46","9","53.92","NP","NP","0.35","NP","43.41","9.87","8.27","4.6","5.36","9.26","36.02","NP","13.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-08-08,"DNS","6.1","9","56.87","NP","NP","0.79","NP","42.91","9.87","9.57","4.6","4.23","6.82","33.94","NP","33.45","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-08-15,"DNS","6.65","8.7","71.95","NP","NP","0.22","NP","44.91","9.87","9.57","4.86","3.39","3.93","33.52","NP","21.97","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-08-22,"DNS","6.35","9.2","64.9","NP","NP","0.45","NP","44.91","9.05","9.57","3.58","0.85","2.72","34.56","NP","10.48","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-08-29,"DNS","6.47","9.6","85.88","NP","NP","0.34","NP","45.41","9.87","10.88","4.6","1.13","1.84","34.15","NP","24.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-09-05,"DNS","6.22","9.4","71.95","NP","NP","0.6","NP","46.41","9.87","10.44","5.37","1.69","2.64","36.44","NP","21.63","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-09-12,"DNS","NP","10.4","74.9","NP","NP","NP","NP","45.41","12.34","10.88","5.63","1.98","4.16","43.31","NP","19.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-09-19,"DNS","6.67","10.7","66.87","NP","NP","0.21","NP","49.9","11.52","11.31","4.35","0.56","6.06","50.18","NP","12.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-09-26,"DNS","6.23","11.2","72.94","NP","NP","0.59","NP","52.89","13.16","12.18","4.86","2.82","6.49","44.35","NP","9.49","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","GREEN LAKE 4",1985,1985-10-03,"DNS","6.16","12.1","68.02","NP","NP","0.69","NP","55.39","13.98","13.92","5.37","4.23","7.77","48.51","NP","17.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
