"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"MA05PF0022","2001-10-17 10:30","","2.0000","","","36012","NO/100ML","COLIFORMS FECAL","COLIFORMES FÉCAUX","P"
"MA05PF0022","2001-10-17 10:30","","7.0000","","","36002","NO/100ML","COLIFORMS TOTAL","COLIFORMES TOTAUX","P"
"MA05PF0022","2001-10-17 10:30","","35.0000","","","2021","REL UNITS","COLOUR TRUE","COULEUR VRAIE","P"
"MA05PF0022","2001-10-17 10:30","","4.0000","","","36103","NO/100ML","FECAL STREPTOCOCCI","STREPTOCOQUES FÉCAUX","P"
"MA05PF0022","2001-10-17 10:30","",".0600","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","","2.0860","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","43.7860","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2001-10-17 10:30","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","3.6000","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","",".0800","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2001-10-17 10:30","",".0600","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2001-10-17 10:30","",".5410","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","",".4810","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","",".0110","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","","9.4000","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","","7.4600","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2001-10-17 10:30","","7.8000","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2001-10-17 10:30","",".0170","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","",".0330","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2001-10-17 10:30","",".0160","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","","1.5000","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"MA05PF0022","2001-10-17 10:30","","4.0000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2001-10-17 10:30","","-1.2560","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","3.1700","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2001-10-17 10:30","",".1580","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","10.2580","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","2.4000","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2001-10-17 10:30","","97.9000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-10-17 10:30","","100.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-10-17 10:30","","10.3130","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","6.0000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"MA05PF0022","2001-10-17 10:30","","11.7000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2001-10-17 10:30","","55.3940","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2001-10-17 10:30","","5.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2001-10-17 10:30","","5.6600","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2001-11-07 10:35","<",".4200","","","103643","NG/L","2-(2,4-DICHLOROPHENOXY)-PROPIONIC ACID","ACIDE 2-(2,4-DICHLOROPHÉNOXY)PROPANOIQUE","P"
"MA05PF0022","2001-11-07 10:35","<","1.1000","","","103644","NG/L","2,3,6-TBA","2,3,6-TBA","P"
"MA05PF0022","2001-11-07 10:35","<",".3900","","","103649","NG/L","2,4,5-TRICHLOROPHENOXYACITIC ACID (2,4,5-T)","2,4,5-ACIDE TRICHLOROPHÉNOXYACÉTIQUE (2,4,5-T)","P"
"MA05PF0022","2001-11-07 10:35","<",".5300","","","103651","NG/L","2,4-D BUTYRIC ACID (2,4-DB)","2,4-D ACIDE BUTYRIQUE (2,4-DB)","P"
"MA05PF0022","2001-11-07 10:35","",".8340","","","103645","NG/L","2,4-DICHLOROPHENOXYACETIC ACID (2,4-D)","ACIDE 2,4-DICHLOROPHÉNOXYACÉTIQUE (2,4-D)","P"
"MA05PF0022","2001-11-07 10:35","","42.4000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2001-11-07 10:35","",".0270","","","100195","MG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".1950","","","100216","MG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","",".0120","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0000","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0008","","","100253","MG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<","5.7600","","","103662","NG/L","ATRAZINE","ATRAZINE","P"
"MA05PF0022","2001-11-07 10:35","",".0090","","","100196","MG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0104","","","100217","MG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<","26.2000","","","103667","NG/L","BENZOYLPROP-ETHYL","BENZOYLPROP-ÉTHYL","P"
"MA05PF0022","2001-11-07 10:35","<",".5000","","","100197","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".0500","","","100218","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","","51.6860","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0070","","","100211","MG/L","BORON DISSOLVED","BORE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".9900","","","103646","NG/L","BROMOXYNIL","BROMOXYNIL","P"
"MA05PF0022","2001-11-07 10:35","<","55.4000","","","103655","NG/L","BUTYLATE","BUTILATE","P"
"MA05PF0022","2001-11-07 10:35","<",".0010","","","100198","MG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".0001","","","100219","MG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","","12.3000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","","1.2940","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","","9.6600","","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".2660","","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"MA05PF0022","2001-11-07 10:35","","9.9260","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0000","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC)","P"
"MA05PF0022","2001-11-07 10:35","","1.6300","","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".0010","","","100200","MG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0002","","","100221","MG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<",".5900","","","103640","NG/L","CLOPYRALID","CLOPYRALIDE","P"
"MA05PF0022","2001-11-07 10:35","<",".0010","","","100199","MG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0001","","","100220","MG/L","COBALT TOTAL","COBALT TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<","2.0000","","","36012","NO/100ML","COLIFORMS FECAL","COLIFORMES FÉCAUX","P"
"MA05PF0022","2001-11-07 10:35","","5.0000","","","36002","NO/100ML","COLIFORMS TOTAL","COLIFORMES TOTAUX","P"
"MA05PF0022","2001-11-07 10:35","","25.0000","","","2021","REL UNITS","COLOUR TRUE","COULEUR VRAIE","P"
"MA05PF0022","2001-11-07 10:35","",".0010","","","100201","MG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0011","","","100222","MG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<","26.8000","","","103657","NG/L","DESETHYL ATRAZINE","DÉSÉTHYL ATRAZINE","P"
"MA05PF0022","2001-11-07 10:35","<","148.0000","","","103656","NG/L","D-ETHYL SIMAZINE","DÉSÉTHYL SIMAZINE","P"
"MA05PF0022","2001-11-07 10:35","<","57.8000","","","103659","NG/L","DIALLATE I","DIALLATE I","P"
"MA05PF0022","2001-11-07 10:35","<","32.9000","","","103660","NG/L","DIALLATE II","DIALLATE II","P"
"MA05PF0022","2001-11-07 10:35","<",".7300","","","103641","NG/L","DICAMBA","DICAMBA","P"
"MA05PF0022","2001-11-07 10:35","<","42.3000","","","103666","NG/L","DICLOFOP-METHYL","DICLOFOP-MÉTHYL","P"
"MA05PF0022","2001-11-07 10:35","","13.0000","","","36103","NO/100ML","FECAL STREPTOCOCCI","STREPTOCOQUES FÉCAUX","P"
"MA05PF0022","2001-11-07 10:35","<",".4000","","","103648","NG/L","FENOPROP OR SILVEX OR 2,4,5-TP","FENOPROP OU SILVEX OU 2,4,5-TP","P"
"MA05PF0022","2001-11-07 10:35","",".0700","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","","2.6810","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","","45.0810","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2001-11-07 10:35","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","<",".1400","","","103652","NG/L","IMAZAMETHABENZ-METHYL(A)","IMAZAMÉTHABENZ-MÉTHYLE (A)","P"
"MA05PF0022","2001-11-07 10:35","<",".0880","","","103653","NG/L","IMAZAMETHABENZ-METHYL(B)","IMAZAMÉTHABENZ-MÉTHYLE (B)","P"
"MA05PF0022","2001-11-07 10:35","<","1.2000","","","103760","NG/L","IMAZETHAPYR","IMAZÉTHAPYR","P"
"MA05PF0022","2001-11-07 10:35","",".0410","","","100202","MG/L","IRON DISSOLVED","FER DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".2240","","","100223","MG/L","IRON TOTAL","FER TOTAL","P"
"MA05PF0022","2001-11-07 10:35","",".0020","","","100207","MG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0002","","","100228","MG/L","LEAD TOTAL","PLOMB TOTAL","P"
"MA05PF0022","2001-11-07 10:35","",".0010","","","100203","MG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0014","","","100224","MG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","","3.4900","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0010","","","100204","MG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0113","","","100225","MG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<",".5800","","","103642","NG/L","MCPA","MCPA","P"
"MA05PF0022","2001-11-07 10:35","<",".6300","","","103650","NG/L","MCPB","MCPB","P"
"MA05PF0022","2001-11-07 10:35","<",".0050","","","100249","UG/L","MERCURY TOTAL","MERCURE TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<","23.7000","","","103665","NG/L","METOLACHLOR","MÉTOLACHLORE","P"
"MA05PF0022","2001-11-07 10:35","<","20.7000","","","103664","NG/L","METRIBUZIN","MÉTRIBUZINE","P"
"MA05PF0022","2001-11-07 10:35","<",".0010","","","100205","MG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0001","","","100226","MG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<",".0020","","","100206","MG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0008","","","100227","MG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"MA05PF0022","2001-11-07 10:35","",".1310","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2001-11-07 10:35","",".0430","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2001-11-07 10:35","",".5460","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".5030","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0110","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","","11.1000","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","","7.8700","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2001-11-07 10:35","","7.8000","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2001-11-07 10:35","",".0180","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0400","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2001-11-07 10:35","",".0220","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".6600","","","103654","NG/L","PICLORAM","PICLORAME","P"
"MA05PF0022","2001-11-07 10:35","",".9400","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"MA05PF0022","2001-11-07 10:35","","3.2000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2001-11-07 10:35","","-1.3940","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0001","","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","<",".0001","","","100324","MG/L","SILVER TOTAL","ARGENT TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<","16.4000","","","103661","NG/L","SIMAZINE","SIMAZINE","P"
"MA05PF0022","2001-11-07 10:35","","3.3100","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2001-11-07 10:35","",".1520","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","","9.9140","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","","2.3400","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2001-11-07 10:35","","101.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-11-07 10:35","","98.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-11-07 10:35","","10.5870","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","",".0240","","","100208","MG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0242","","","100229","MG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","","4.4000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","","6.6000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2001-11-07 10:35","","25.0000","","","2061","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2001-11-07 10:35","","54.5000","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2001-11-07 10:35","<","4.1400","","","103663","NG/L","TRIALLATE","TRIALLATE","P"
"MA05PF0022","2001-11-07 10:35","<","5.1500","","","103658","NG/L","TRIFLURALIN","TRIFLURALINE","P"
"MA05PF0022","2001-11-07 10:35","","6.1500","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2001-11-07 10:35","","5.1000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2001-11-07 10:35","<",".0010","","","100209","MG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0008","","","100230","MG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"MA05PF0022","2001-11-07 10:35","<",".0020","","","100210","MG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"MA05PF0022","2001-11-07 10:35","",".0007","","","100231","MG/L","ZINC TOTAL","ZINC TOTAL","P"
"MA05PF0022","2001-12-05 10:30","","42.5000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2001-12-05 10:30","",".0100","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".0000","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","51.8080","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","12.4000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".5100","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","9.8900","","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".2520","","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"MA05PF0022","2001-12-05 10:30","","10.1420","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","",".0000","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC)","P"
"MA05PF0022","2001-12-05 10:30","","1.6100","","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","<","2.0000","","","36012","NO/100ML","COLIFORMS FECAL","COLIFORMES FÉCAUX","P"
"MA05PF0022","2001-12-05 10:30","","2.0000","","","36002","NO/100ML","COLIFORMS TOTAL","COLIFORMES TOTAUX","P"
"MA05PF0022","2001-12-05 10:30","","25.0000","","","2021","REL UNITS","COLOUR TRUE","COULEUR VRAIE","P"
"MA05PF0022","2001-12-05 10:30","<","2.0000","","","36103","NO/100ML","FECAL STREPTOCOCCI","STREPTOCOQUES FÉCAUX","P"
"MA05PF0022","2001-12-05 10:30","",".0700","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","","2.9960","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","45.4960","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2001-12-05 10:30","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","3.5300","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".1620","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2001-12-05 10:30","",".0360","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2001-12-05 10:30","",".5890","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","",".5530","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".0170","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","","13.1000","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","","8.2000","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2001-12-05 10:30","","7.5300","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2001-12-05 10:30","",".0100","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","",".0330","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2001-12-05 10:30","",".0230","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","",".9500","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"MA05PF0022","2001-12-05 10:30","","3.2000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2001-12-05 10:30","","-1.1800","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","3.5800","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2001-12-05 10:30","","10.2850","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","2.4600","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2001-12-05 10:30","","100.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-12-05 10:30","","98.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2001-12-05 10:30","","10.5600","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2001-12-05 10:30","","7.5000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"MA05PF0022","2001-12-05 10:30","","1.3000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2001-12-05 10:30","","25.0000","","","2061","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2001-12-05 10:30","","58.3180","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
